Customer ID,TotItem,avgSpent,Nsessions,TotSpent,Max,Min,DistinctItem,MaxItem,MinItem,avgItemSession,MaxSessionsMonth,MeanTimeGap
15459.0,72,4.8100000000000005,2,9.62,6.67,2.95,5,60,12,36.0,10,80.0
15466.0,287,116.635,2,233.27,137.07,96.2,100,214,73,143.5,12,19.0
15469.0,130,55.15,1,55.15,55.15,55.15,17,130,130,130.0,9,0.0
15470.0,20,0.42,1,0.42,0.42,0.42,1,20,20,20.0,5,0.0
15471.0,284,84.49000000000002,2,168.98,122.93,46.05,64,231,53,142.0,11,141.0
15473.0,24,2.95,1,2.95,2.95,2.95,1,24,24,24.0,9,0.0
15474.0,53,49.37,1,49.37,49.37,49.37,17,53,53,53.0,4,0.0
15476.0,711,39.19000000000001,4,156.76,87.76,2.1,56,467,6,177.75,12,26.33333333333333
15478.0,183,36.86,1,36.86,36.86,36.86,19,183,183,183.0,5,0.0
15482.0,286,14.308333333333332,6,85.85,38.05,1.55,26,103,12,47.66666666666666,12,48.4
15483.0,513,46.04,6,276.24,78.81,4.5,145,154,12,85.5,11,59.8
15484.0,177,37.37,1,37.37,37.37,37.37,16,177,177,177.0,6,0.0
15485.0,471,28.77,3,86.31,42.94,6.32,22,251,104,157.0,10,141.5
15487.0,144,34.47,1,34.47,34.47,34.47,14,144,144,144.0,1,0.0
15488.0,90,5.8966666666666665,3,17.689999999999994,8.85,4.199999999999998,7,42,18,30.0,9,63.5
15489.0,587,27.412,5,137.06,37.0,19.55,37,204,51,117.4,11,73.25
15490.0,82,81.4,1,81.4,81.4,81.4,22,82,82,82.0,5,0.0
15495.0,192,29.4,1,29.4,29.4,29.4,19,192,192,192.0,11,0.0
15496.0,96,32.59,1,32.59,32.59,32.59,20,96,96,96.0,3,0.0
15501.0,199,84.145,2,168.29,103.44,64.85,59,154,45,99.5,10,11.0
15504.0,104,52.92333333333334,3,158.77,79.59,25.94,31,47,16,34.666666666666664,12,75.0
15506.0,691,61.21666666666667,3,183.65,84.03,46.41,76,310,74,230.3333333333333,11,48.0
15509.0,55,78.34,1,78.34,78.34,78.34,23,55,55,55.0,11,0.0
15512.0,112,34.730000000000004,2,69.46,57.46,12.0,25,56,56,56.0,12,31.0
15514.0,928,38.00571428571429,7,266.04,69.42,13.84,58,247,93,132.57142857142858,12,48.83333333333334
15515.0,35,18.450000000000006,1,18.450000000000006,18.450000000000006,18.450000000000006,5,35,35,35.0,11,0.0
15518.0,1183,66.595,6,399.57,91.63,44.4,146,323,130,197.16666666666663,11,60.6
15519.0,116,54.595,2,109.19,76.85,32.34,34,63,53,58.0,11,63.0
15523.0,733,15.504444444444449,9,139.54,39.2,2.8,35,140,27,81.44444444444444,11,32.0
15524.0,12,1.25,1,1.25,1.25,1.25,1,12,12,12.0,12,0.0
15530.0,269,39.71,1,39.71,39.71,39.71,27,269,269,269.0,7,0.0
15535.0,171,96.215,2,192.43,101.84,90.59,46,91,80,85.5,10,45.0
15536.0,206,22.94,1,22.94,22.94,22.94,15,206,206,206.0,10,0.0
15540.0,208,22.24,1,22.24,22.24,22.24,15,208,208,208.0,11,0.0
15543.0,79,47.52,1,47.52,47.52,47.52,27,79,79,79.0,6,0.0
15545.0,73,74.02,1,74.02,74.02,74.02,29,73,73,73.0,3,0.0
15546.0,198,32.7,2,65.4,32.7,32.7,6,99,99,99.0,12,0.0
15548.0,60,49.19,1,49.19,49.19,49.19,21,60,60,60.0,4,0.0
15549.0,231,26.234,5,131.17,62.82,4.95,38,96,4,46.2,11,69.5
15550.0,549,55.405,6,332.43,127.15,3.75,124,166,6,91.5,12,60.4
15551.0,565,44.71333333333334,6,268.28000000000003,105.17,5.95,88,209,2,94.16666666666669,10,20.6
15552.0,58,35.45,1,35.45,35.45,35.45,12,58,58,58.0,3,0.0
15558.0,69,52.61,1,52.61,52.61,52.61,19,69,69,69.0,10,0.0
15560.0,72,13.22,2,26.44,20.59,5.85,10,44,28,36.0,7,0.0
15561.0,529,21.04,4,84.16,50.44,8.35,33,268,68,132.25,11,93.33333333333331
15562.0,16,7.59,1,7.59,7.59,7.59,4,16,16,16.0,11,0.0
15563.0,1239,70.61,4,282.44,94.56,31.63,123,371,267,309.75,12,107.33333333333331
15564.0,42,4.4350000000000005,2,8.870000000000003,5.95,2.92,4,36,6,21.0,2,38.0
15566.0,43,16.6,1,16.6,16.6,16.6,7,43,43,43.0,12,0.0
15569.0,240,40.066,5,200.33,88.52,4.57,92,128,9,48.0,11,64.75
15572.0,710,89.24000000000002,3,267.72,127.56,64.0,99,297,199,236.66666666666663,11,112.0
15573.0,156,66.22999999999999,2,132.46,89.16,43.3,59,85,71,78.0,3,34.0
15575.0,6,15.55,1,15.55,15.55,15.55,3,6,6,6.0,3,0.0
15579.0,477,91.35333333333334,3,274.06,147.74,54.98,96,248,78,159.0,11,128.0
15580.0,944,58.9775,8,471.82,105.62,14.76,144,184,45,118.0,11,33.0
15583.0,55,64.76,1,64.76,64.76,64.76,36,55,55,55.0,11,0.0
15586.0,426,18.283333333333328,3,54.85,37.1,5.9,24,354,24,142.0,8,82.0
15587.0,72,3.39,3,10.17,3.39,3.39,2,24,24,24.0,12,114.5
15588.0,72,15.65,1,15.65,15.65,15.65,3,72,72,72.0,1,0.0
15590.0,788,36.362,5,181.81,70.5,7.54,70,346,46,157.6,12,53.25
15591.0,58,10.65,3,31.950000000000006,18.55,2.55,6,24,14,19.33333333333333,9,77.0
15595.0,48,2.7,1,2.7,2.7,2.7,2,48,48,48.0,9,0.0
15596.0,791,51.238,5,256.19,95.55,17.85,59,250,9,158.2,11,54.75
15597.0,114,48.5,1,48.5,48.5,48.5,15,114,114,114.0,5,0.0
15598.0,243,33.08,1,33.08,33.08,33.08,21,243,243,243.0,8,0.0
15600.0,608,39.405,4,157.62,51.1,23.25,47,183,118,152.0,9,47.33333333333334
15602.0,662,22.75428571428572,7,159.28,45.75,7.9,32,230,9,94.57142857142856,11,49.66666666666666
15603.0,32,2.5,1,2.5,2.5,2.5,2,32,32,32.0,1,0.0
15605.0,270,36.014,5,180.07,58.2,20.85,36,71,42,54.0,4,27.0
15606.0,661,28.09875000000001,8,224.79,46.7,11.0,42,132,59,82.625,11,44.85714285714285
15607.0,1051,25.09625,8,200.77,61.71,2.5,77,283,22,131.375,8,28.285714285714285
15614.0,688,42.8,4,171.2,65.8,16.25,53,282,84,172.0,9,63.0
15616.0,132,29.44,1,29.44,29.44,29.44,10,132,132,132.0,9,0.0
15617.0,296,35.083333333333336,3,105.25,65.2,11.75,33,173,30,98.66666666666669,10,46.0
15620.0,641,49.275,2,98.55,49.92,48.63,54,394,247,320.5,12,51.0
15623.0,626,48.6,6,291.6,83.82000000000002,19.8,65,135,53,104.33333333333331,11,59.2
15625.0,1328,27.182,5,135.91,67.08,0.85,72,421,24,265.6,11,81.25
15627.0,296,18.78,2,37.56,21.44,16.12,23,156,140,148.0,8,94.0
15629.0,738,43.6625,4,174.65,87.37,0.95,30,378,24,184.5,9,27.33333333333333
15630.0,187,45.0,1,45.0,45.0,45.0,20,187,187,187.0,5,0.0
15633.0,1401,39.06363636363636,11,429.7,95.1,20.2,70,267,79,127.36363636363636,12,32.1
15634.0,128,68.10000000000001,1,68.10000000000001,68.10000000000001,68.10000000000001,19,128,128,128.0,11,0.0
15636.0,273,53.625,2,107.25,67.02,40.23,25,139,134,136.5,9,132.0
15637.0,120,13.75,3,41.25,27.950000000000006,6.35,14,56,8,40.0,10,42.5
15638.0,121,6.585,4,26.34,13.3,2.95,7,61,12,30.25,9,27.0
15639.0,520,33.92,2,67.84,48.08,19.76,37,283,237,260.0,9,154.0
15645.0,105,22.790000000000006,2,45.58,42.63,2.95,13,99,6,52.5,10,11.0
15646.0,569,19.686666666666667,3,59.06,26.3,9.74,46,300,123,189.66666666666663,10,127.5
15647.0,124,18.6,1,18.6,18.6,18.6,11,124,124,124.0,10,0.0
15649.0,100,37.25,1,37.25,37.25,37.25,7,100,100,100.0,11,0.0
15650.0,201,63.38,2,126.76,97.51,29.25,29,153,48,100.5,6,78.0
15651.0,344,27.445,2,54.89,30.1,24.79,27,186,158,172.0,10,176.0
15652.0,286,42.73,4,170.92,68.85000000000001,15.5,64,125,28,71.5,11,73.66666666666667
15658.0,296,52.82,3,158.46,76.51,40.9,37,142,53,98.66666666666669,9,112.0
15660.0,730,17.30142857142857,7,121.11,27.7,4.47,42,176,28,104.28571428571428,11,39.5
15661.0,333,15.563333333333333,6,93.38,68.95,0.55,24,149,12,55.5,11,39.8
15662.0,75,16.77,1,16.77,16.77,16.77,6,75,75,75.0,2,0.0
15664.0,373,44.64000000000001,3,133.92,65.58,21.05,46,173,46,124.33333333333331,9,100.0
15670.0,40,23.9,1,23.9,23.9,23.9,6,40,40,40.0,1,0.0
15673.0,1312,55.048,5,275.24,108.0,23.3,87,542,80,262.4,12,72.0
15675.0,97,52.0,1,52.0,52.0,52.0,14,97,97,97.0,10,0.0
15681.0,438,10.748888888888883,9,96.74,28.05,2.1,20,150,8,48.66666666666666,12,25.125
15682.0,222,26.765,2,53.53,32.76,20.77,25,130,92,111.0,4,88.0
15683.0,163,30.54,1,30.54,30.54,30.54,14,163,163,163.0,8,0.0
15684.0,5,4.95,2,9.9,4.95,4.95,1,3,2,2.5,10,97.0
15685.0,34,21.47,1,21.47,21.47,21.47,16,34,34,34.0,9,0.0
15688.0,93,55.42,1,55.42,55.42,55.42,25,93,93,93.0,10,0.0
15691.0,76,8.05,2,16.1,12.35,3.75,4,40,36,38.0,10,165.0
15694.0,629,19.07090909090909,11,209.78,41.7,2.1,36,126,1,57.18181818181818,10,24.8
15695.0,256,41.37000000000001,2,82.74,42.74,40.0,28,132,124,128.0,4,84.0
15696.0,345,28.326,5,141.63,45.84,6.45,25,133,1,69.0,12,80.0
15697.0,126,37.3,1,37.3,37.3,37.3,13,126,126,126.0,1,0.0
15698.0,12,1.25,1,1.25,1.25,1.25,1,12,12,12.0,3,0.0
15702.0,101,64.71,1,64.71,64.71,64.71,28,101,101,101.0,8,0.0
15704.0,639,107.285,2,214.57,136.22,78.35000000000002,69,429,210,319.5,7,81.0
15708.0,250,91.89333333333332,3,275.68,100.14,81.2,44,87,81,83.33333333333333,11,93.0
15709.0,39,29.36,1,29.36,29.36,29.36,14,39,39,39.0,4,0.0
15711.0,197,37.25,2,74.5,49.25,25.25,24,158,39,98.5,1,18.0
15712.0,709,53.55,6,321.3,67.75,44.85,59,174,86,118.16666666666669,11,39.8
15713.0,142,29.635,2,59.27,48.82,10.45,17,90,52,71.0,8,135.0
15714.0,107,9.946666666666667,3,29.84,23.34,1.55,12,67,20,35.666666666666664,12,153.0
15715.0,244,29.082,5,145.41,58.9,2.95,32,181,2,48.8,4,18.75
15716.0,705,59.2,7,414.4,88.38,41.75,118,141,69,100.71428571428572,12,55.83333333333334
15717.0,148,10.3375,4,41.35,15.6,5.050000000000002,11,60,28,37.0,10,63.0
15718.0,95,90.92,1,90.92,90.92,90.92,18,95,95,95.0,6,0.0
15720.0,42,63.46,1,63.46,63.46,63.46,21,42,42,42.0,7,0.0
15722.0,568,49.18,5,245.9,69.5,16.39,60,150,46,113.6,9,44.75
15723.0,355,72.5375,4,290.15,128.79,35.06,103,122,70,88.75,10,54.33333333333334
15724.0,44,15.6,1,15.6,15.6,15.6,6,44,44,44.0,4,0.0
15726.0,119,77.28,1,77.28,77.28,77.28,20,119,119,119.0,11,0.0
15728.0,132,24.8,2,49.6,26.0,23.6,10,76,56,66.0,11,65.0
15729.0,19,17.1,2,34.2,23.3,10.9,5,13,6,9.5,4,90.0
15731.0,122,8.9,1,8.9,8.9,8.9,8,122,122,122.0,4,0.0
15732.0,875,20.823333333333327,9,187.41,43.0,1.65,49,245,6,97.22222222222224,7,20.5
15734.0,107,17.675,2,35.35,23.15,12.2,10,69,38,53.5,10,7.0
15735.0,204,27.4,1,27.4,27.4,27.4,17,204,204,204.0,10,0.0
15741.0,69,17.845000000000006,2,35.69,28.99,6.7,10,53,16,34.5,7,100.0
15742.0,46,89.07000000000002,1,89.07000000000002,89.07000000000002,89.07000000000002,36,46,46,46.0,3,0.0
15747.0,750,44.055,6,264.33,67.89,13.8,76,164,43,125.0,11,65.0
15748.0,20,18.0,2,36.0,23.85,12.15,13,12,8,10.0,9,0.0
15751.0,225,39.11000000000001,7,273.77,83.35000000000002,1.45,51,54,1,32.142857142857146,7,29.33333333333333
15759.0,92,9.3175,4,37.27,11.4,7.62,5,28,16,23.0,12,72.0
15761.0,21,3.8,1,3.8,3.8,3.8,2,21,21,21.0,9,0.0
15769.0,12,2.55,1,2.55,2.55,2.55,1,12,12,12.0,11,0.0
15770.0,64,70.25,1,70.25,70.25,70.25,15,64,64,64.0,6,0.0
15771.0,257,25.866666666666664,3,77.60000000000002,47.1,0.85,23,129,24,85.66666666666667,6,70.0
15772.0,104,43.92,1,43.92,43.92,43.92,13,104,104,104.0,10,0.0
15773.0,99,77.37,1,77.37,77.37,77.37,37,99,99,99.0,10,0.0
15774.0,328,52.784000000000006,5,263.92,67.54,25.34,59,88,40,65.6,10,59.5
15777.0,168,12.3175,4,49.27,20.77,4.65,11,79,2,42.0,12,69.0
15778.0,99,65.9,1,65.9,65.9,65.9,16,99,99,99.0,4,0.0
15779.0,17,14.295,2,28.59,18.89,9.7,5,9,8,8.5,6,136.0
15780.0,64,47.95,1,47.95,47.95,47.95,11,64,64,64.0,12,0.0
15782.0,188,19.45,1,19.45,19.45,19.45,9,188,188,188.0,5,0.0
15784.0,368,41.895,2,83.79,53.22,30.57,27,228,140,184.0,8,119.0
15785.0,1346,16.648000000000003,10,166.48,32.85,1.45,63,234,4,134.6,11,33.333333333333336
15788.0,111,29.61,1,29.61,29.61,29.61,11,111,111,111.0,7,0.0
15789.0,1454,32.945,6,197.67,65.87,2.7,86,353,24,242.3333333333333,12,53.0
15791.0,1020,62.43666666666667,3,187.31,94.77,33.92,71,459,180,340.0,8,48.5
15792.0,558,69.31,2,138.62,78.9,59.72,56,296,262,279.0,5,41.0
15793.0,34,2.825,4,11.3,4.95,1.45,4,12,6,8.5,11,82.66666666666667
15795.0,780,32.478571428571435,7,227.35,58.56,19.12,72,268,51,111.42857142857144,5,18.666666666666668
15796.0,811,40.225555555555566,9,362.03,58.43,17.64,92,206,23,90.11111111111111,12,34.125
15798.0,908,55.83000000000001,3,167.49,69.23,39.24,70,534,134,302.6666666666667,4,35.5
15800.0,198,43.51000000000001,5,217.55,99.42,7.2,92,99,2,39.6,12,63.25
15803.0,552,35.406666666666666,3,106.22,58.6,16.09,35,264,112,184.0,9,130.5
15807.0,476,45.92,2,91.84,59.79,32.05,36,368,108,238.0,11,6.0
15809.0,249,21.82,2,43.64,25.14,18.5,18,175,74,124.5,6,13.0
15810.0,732,46.6425,4,186.57,64.73,24.14,48,244,138,183.0,11,104.33333333333331
15812.0,293,11.69,6,70.14,25.2,0.65,25,76,24,48.83333333333334,9,50.6
15816.0,51,11.85,2,23.7,22.05,1.65,10,33,18,25.5,6,0.0
15818.0,84,18.0,1,18.0,18.0,18.0,9,84,84,84.0,4,0.0
15819.0,1401,39.765,6,238.59,70.86,7.05,106,388,72,233.5,6,15.833333333333336
15822.0,319,20.8975,4,83.59,54.2,5.2,24,154,30,79.75,12,94.0
15824.0,334,32.41,2,64.82,41.9,22.92,20,238,96,167.0,12,167.0
15837.0,211,65.16,1,65.16,65.16,65.16,25,211,211,211.0,11,0.0
15841.0,268,10.45,3,31.35,21.15,1.45,21,208,9,89.33333333333331,11,82.0
15842.0,218,33.585,2,67.17,37.57,29.6,21,149,69,109.0,11,134.0
15845.0,185,42.61000000000001,3,127.83,65.99000000000001,15.15,31,93,13,61.66666666666666,6,73.0
15846.0,79,52.69,1,52.69,52.69,52.69,27,79,79,79.0,11,0.0
15847.0,188,24.38,3,73.14,40.24,14.81,21,85,32,62.66666666666666,9,37.0
15848.0,44,95.84,1,95.84,95.84,95.84,33,44,44,44.0,3,0.0
15851.0,67,15.94,1,15.94,15.94,15.94,8,67,67,67.0,1,0.0
15852.0,5,9.35,1,9.35,9.35,9.35,5,5,5,5.0,1,0.0
15854.0,402,44.39222222222222,9,399.53,89.64,11.9,79,76,24,44.66666666666666,12,38.125
15855.0,122,27.3,1,27.3,27.3,27.3,12,122,122,122.0,8,0.0
15857.0,150,6.42,1,6.42,6.42,6.42,7,150,150,150.0,5,0.0
15859.0,162,58.04,1,58.04,58.04,58.04,18,162,162,162.0,3,0.0
15860.0,357,56.17625,8,449.41,78.15,28.8,127,77,17,44.625,11,37.57142857142857
15863.0,50,25.945,2,51.89,36.39,15.5,18,43,7,25.0,1,18.0
15864.0,6,2.1,1,2.1,2.1,2.1,1,6,6,6.0,11,0.0
15865.0,657,110.68,2,221.36,158.73,62.63,77,410,247,328.5,10,174.0
15868.0,57,10.07,1,10.07,10.07,10.07,4,57,57,57.0,5,0.0
15869.0,98,44.44,1,44.44,44.44,44.44,18,98,98,98.0,3,0.0
15870.0,161,63.81,3,191.43,106.65,30.14,56,69,34,53.66666666666666,9,19.5
15871.0,3,14.65,1,14.65,14.65,14.65,3,3,3,3.0,9,0.0
15872.0,276,74.57,2,149.14,123.52,25.62,66,204,72,138.0,11,143.0
15875.0,74,40.67,1,40.67,40.67,40.67,18,74,74,74.0,3,0.0
15876.0,36,11.2,1,11.2,11.2,11.2,2,36,36,36.0,10,0.0
15878.0,136,32.59,1,32.59,32.59,32.59,20,136,136,136.0,5,0.0
15881.0,7,8.9,1,8.9,8.9,8.9,2,7,7,7.0,10,0.0
15882.0,429,13.742,5,68.71000000000001,28.36,2.52,36,130,41,85.8,11,79.75
15884.0,2,3.95,1,3.95,3.95,3.95,1,2,2,2.0,3,0.0
15885.0,438,20.547,10,205.47,46.75,2.55,62,136,2,43.8,10,30.11111111111111
15886.0,228,41.23,3,123.69,58.95,31.55,37,99,44,76.0,10,91.0
15887.0,283,40.475,2,80.95,71.2,9.75,24,183,100,141.5,5,92.0
15888.0,52,31.75,2,63.5,35.3,28.2,20,33,19,26.0,4,94.0
15890.0,29,10.733333333333334,3,32.2,20.7,4.75,6,20,4,9.666666666666666,10,86.5
15892.0,44,92.23,1,92.23,92.23,92.23,37,44,44,44.0,8,0.0
15894.0,111,70.57000000000002,1,70.57000000000002,70.57000000000002,70.57000000000002,32,111,111,111.0,5,0.0
15899.0,38,3.75,1,3.75,3.75,3.75,3,38,38,38.0,6,0.0
15900.0,241,48.13333333333333,3,144.4,77.9,28.1,62,133,48,80.33333333333333,10,74.5
15901.0,313,24.30333333333333,3,72.91,42.71,7.95,47,230,1,104.33333333333331,9,108.5
15902.0,74,29.77,1,29.77,29.77,29.77,16,74,74,74.0,11,0.0
15903.0,480,15.2925,4,61.17,18.29,6.3,10,120,120,120.0,11,86.66666666666669
15905.0,82,60.89,1,60.89,60.89,60.89,22,82,82,82.0,6,0.0
15906.0,171,40.98333333333333,3,122.95,77.6,20.7,27,113,15,57.0,11,38.0
15908.0,106,78.83,1,78.83,78.83,78.83,33,106,106,106.0,7,0.0
15911.0,407,66.192,5,330.96,88.16,4.949999999999998,95,129,9,81.4,10,62.25
15912.0,157,11.08,4,44.32,18.71,5.31,21,63,2,39.25,9,84.0
15913.0,3,2.1,1,2.1,2.1,2.1,1,3,3,3.0,6,0.0
15914.0,48,11.405,2,22.81,15.61,7.2,10,46,2,24.0,11,0.0
15916.0,597,67.568,5,337.84,118.05,20.55,98,205,51,119.4,11,74.5
15917.0,22,74.95,1,74.95,74.95,74.95,20,22,22,22.0,12,0.0
15918.0,87,72.95,1,72.95,72.95,72.95,21,87,87,87.0,3,0.0
15919.0,172,98.45,1,98.45,98.45,98.45,36,172,172,172.0,6,0.0
15920.0,61,17.5,3,52.5,33.8,2.95,20,33,1,20.33333333333333,11,115.5
15921.0,160,48.63333333333333,3,145.9,61.19,30.74,44,83,37,53.33333333333334,10,34.0
15922.0,64,32.4,1,32.4,32.4,32.4,8,64,64,64.0,1,0.0
15923.0,41,48.3,1,48.3,48.3,48.3,18,41,41,41.0,2,0.0
15926.0,77,5.859999999999999,1,5.859999999999999,5.859999999999999,5.859999999999999,5,77,77,77.0,6,0.0
15927.0,34,44.6,1,44.6,44.6,44.6,12,34,34,34.0,2,0.0
15928.0,152,11.85,1,11.85,11.85,11.85,10,152,152,152.0,2,0.0
15931.0,117,27.45,1,27.45,27.45,27.45,13,117,117,117.0,7,0.0
15934.0,154,17.21,2,34.42,21.02,13.4,9,126,28,77.0,10,130.0
15936.0,209,21.50500000000001,2,43.01,23.46,19.55,15,112,97,104.5,11,88.0
15938.0,207,8.815,4,35.26,13.44,2.54,18,80,32,51.75,9,82.0
15941.0,60,40.5,1,40.5,40.5,40.5,6,60,60,60.0,12,0.0
15943.0,183,10.395,2,20.79,12.24,8.55,12,96,87,91.5,2,28.0
15944.0,249,30.105,2,60.21,36.51,23.7,18,126,123,124.5,11,3.0
15945.0,171,13.533333333333331,3,40.6,29.3,0.85,14,118,16,57.0,9,126.0
15946.0,72,6.32,2,12.64,8.89,3.75,4,52,20,36.0,7,131.0
15948.0,249,89.15,1,89.15,89.15,89.15,34,249,249,249.0,11,0.0
15951.0,101,46.15,1,46.15,46.15,46.15,14,101,101,101.0,11,0.0
15953.0,362,18.757777777777765,9,168.82,30.75,4.23,47,85,3,40.22222222222222,12,35.5
15954.0,119,34.0,1,34.0,34.0,34.0,20,119,119,119.0,4,0.0
15956.0,150,34.35,1,34.35,34.35,34.35,17,150,150,150.0,6,0.0
15957.0,241,115.055,2,230.11,139.6,90.51,87,140,101,120.5,10,0.0
15958.0,116,46.05666666666666,3,138.17,73.27,32.0,41,55,22,38.66666666666666,10,140.0
15959.0,216,116.17,2,232.34,147.7,84.64,55,109,107,108.0,1,0.0
15960.0,252,13.6125,4,54.45,23.75,4.9,21,169,16,63.0,11,20.33333333333333
15962.0,227,82.47,1,82.47,82.47,82.47,42,227,227,227.0,9,0.0
15964.0,93,70.01,1,70.01,70.01,70.01,20,93,93,93.0,2,0.0
15969.0,80,18.865,2,37.73,30.24,7.49,10,76,4,40.0,10,156.0
15970.0,80,23.29,1,23.29,23.29,23.29,9,80,80,80.0,4,0.0
15972.0,404,105.8025,4,423.21,156.79,64.98,92,168,46,101.0,9,48.0
15973.0,86,9.25,2,18.5,12.8,5.7,6,70,16,43.0,8,33.0
15980.0,504,28.98333333333333,3,86.95,71.85,4.6,34,410,12,168.0,6,76.5
15983.0,719,56.955,4,227.82,84.48,41.79,75,241,131,179.75,12,112.0
15985.0,752,23.292,5,116.46,36.45,2.95,31,244,6,150.4,11,41.25
15986.0,100,23.5,1,23.5,23.5,23.5,11,100,100,100.0,11,0.0
15987.0,152,50.795,2,101.59,78.41,23.18,47,86,66,76.0,11,166.0
15988.0,290,108.315,2,216.63,164.06,52.57,88,157,133,145.0,6,105.0
15990.0,574,55.102,5,275.51,106.4,11.55,80,178,68,114.8,4,19.25
15991.0,36,8.3,1,8.3,8.3,8.3,4,36,36,36.0,6,0.0
15992.0,495,55.035,2,110.07,59.6,50.47,50,356,139,247.5,12,120.0
15996.0,281,104.41,2,208.82,118.48,90.34,64,190,91,140.5,8,32.0
16003.0,942,46.13,5,230.65,87.78,2.95,77,428,13,188.4,12,66.5
16004.0,979,34.782,5,173.91,76.77,3.75,56,443,60,195.8,8,52.25
16010.0,763,53.09222222222223,9,477.83,91.24,6.24,89,209,10,84.77777777777777,12,6.125
16013.0,245,16.95,3,50.85,42.35,4.25,17,197,24,81.66666666666667,9,120.0
16016.0,352,81.68,4,326.72,171.79,44.71,77,135,59,88.0,11,95.33333333333331
16017.0,524,64.435,4,257.74,113.25,23.39,78,177,42,131.0,10,91.33333333333331
16018.0,24,15.25,1,15.25,15.25,15.25,6,24,24,24.0,8,0.0
16021.0,269,129.61,2,259.22,178.0,81.22,112,220,49,134.5,9,90.0
16024.0,56,15.239999999999998,2,30.48,18.99,11.49,19,38,18,28.0,10,0.0
16027.0,90,4.766666666666667,3,14.3,7.15,2.95,4,48,12,30.0,8,92.0
16028.0,16,18.0,1,18.0,18.0,18.0,4,16,16,16.0,4,0.0
16029.0,276,7.762499999999998,8,62.1,8.7,4.95,3,48,12,34.5,12,44.57142857142857
16032.0,1298,72.80166666666666,6,436.81,119.97,31.04,127,371,79,216.3333333333333,9,31.0
16034.0,234,29.815,2,59.63,39.98,19.65,27,180,54,117.0,10,15.0
16035.0,23,69.33,1,69.33,69.33,69.33,13,23,23,23.0,5,0.0
16037.0,486,25.47333333333333,3,76.42,30.7,17.23,41,172,156,162.0,12,173.5
16040.0,491,40.2625,4,161.05,53.3,31.15,45,245,75,122.75,10,50.66666666666666
16042.0,548,42.50666666666667,3,127.52,67.72,10.35,44,391,36,182.66666666666663,12,7.0
16043.0,256,29.21666666666667,3,87.65,54.6,6.2,23,117,36,85.33333333333333,11,49.5
16044.0,168,48.94,1,48.94,48.94,48.94,18,168,168,168.0,9,0.0
16045.0,666,26.0525,4,104.21,48.05,7.34,48,305,64,166.5,10,27.33333333333333
16046.0,113,37.43,1,37.43,37.43,37.43,18,113,113,113.0,5,0.0
16048.0,425,20.00500000000001,4,80.02,46.4,0.42,30,149,12,106.25,8,68.66666666666667
16051.0,80,31.64,1,31.64,31.64,31.64,12,80,80,80.0,1,0.0
16053.0,966,60.11,4,240.44,99.27,21.75,89,390,46,241.5,10,26.33333333333333
16054.0,295,54.53666666666667,3,163.61,77.94,39.8,39,155,60,98.33333333333331,10,143.0
16057.0,813,79.38000000000002,3,238.14,128.5,42.15,85,433,190,271.0,8,83.0
16058.0,18,6.7,1,6.7,6.7,6.7,2,18,18,18.0,10,0.0
16060.0,225,20.7,2,41.4,31.7,9.7,18,215,10,112.5,5,91.0
16061.0,17,4.2,1,4.2,4.2,4.2,2,17,17,17.0,4,0.0
16068.0,46,71.99,1,71.99,71.99,71.99,32,46,46,46.0,4,0.0
16069.0,124,67.9,1,67.9,67.9,67.9,18,124,124,124.0,10,0.0
16071.0,516,36.89333333333335,3,110.68,51.52,27.15,46,216,88,172.0,6,64.0
16074.0,27,75.55,1,75.55,75.55,75.55,13,27,27,27.0,11,0.0
16075.0,255,48.49500000000001,2,96.99,60.95,36.04,32,134,121,127.5,7,62.0
16077.0,24,2.75,1,2.75,2.75,2.75,1,24,24,24.0,3,0.0
16078.0,148,78.1,1,78.1,78.1,78.1,37,148,148,148.0,8,0.0
16080.0,168,27.05,2,54.1,36.45,17.65,19,127,41,84.0,11,65.0
16082.0,36,42.85,1,42.85,42.85,42.85,14,36,36,36.0,7,0.0
16083.0,708,30.39,3,91.17,71.25,2.95,46,408,6,236.0,12,9.333333333333334
16085.0,572,67.44285714285715,7,472.1,103.01,50.95,154,142,15,81.71428571428571,11,51.33333333333334
16086.0,694,31.008000000000006,5,155.04,54.09,18.24,37,218,74,138.8,11,54.5
16088.0,53,3.35,1,3.35,3.35,3.35,2,53,53,53.0,4,0.0
16089.0,116,55.24500000000001,2,110.49,58.2,52.29,40,78,38,58.0,11,123.0
16090.0,54,41.23,1,41.23,41.23,41.23,15,54,54,54.0,3,0.0
16092.0,384,25.71,3,77.13,32.05,20.74,26,221,53,128.0,9,22.0
16094.0,1067,44.077142857142846,7,308.54,60.5,28.65,62,272,99,152.42857142857142,11,37.833333333333336
16095.0,265,72.2,1,72.2,72.2,72.2,30,265,265,265.0,9,0.0
16096.0,523,44.23666666666667,3,132.71,48.38,41.66,41,310,80,174.33333333333337,10,99.5
16098.0,592,23.31428571428572,7,163.2,39.97,10.0,54,140,48,84.57142857142857,10,46.83333333333334
16099.0,326,11.55,4,46.2,21.0,3.9,20,106,40,81.5,10,76.33333333333333
16101.0,920,87.17333333333332,3,261.52,108.72,64.8,83,424,179,306.6666666666667,8,108.5
