Country,Customer ID,Description,Invoice,InvoiceDate,Price,Quantity,StockCode
United Kingdom,17238.0,3D DOG PICTURE PLAYING CARDS,491452,2009-11-12 11:10:00,2.95,3,84558A
United Kingdom,17238.0,UNION JACK HOT WATER BOTTLE ,491452,2009-11-12 11:10:00,5.95,1,22125
United Kingdom,17238.0,FUNKY WASHING UP GLOVES ASSORTED,491452,2009-11-12 11:10:00,2.1,1,20751
United Kingdom,17238.0,COFFEE MUG CAT + BIRD DESIGN,491452,2009-11-12 11:10:00,2.55,2,22301
United Kingdom,17238.0,JUMBO STORAGE BAG SUKI,491452,2009-11-12 11:10:00,1.95,2,21931
United Kingdom,17238.0,COFFEE MUG APPLES DESIGN,491452,2009-11-12 11:10:00,2.55,2,22303
United Kingdom,17238.0,RED SPOTTY CHILDS UMBRELLA,491452,2009-11-12 11:10:00,3.25,3,20682
United Kingdom,17238.0,CHARLIE+LOLA RED HOT WATER BOTTLE ,491452,2009-11-12 11:10:00,4.65,2,84031A
United Kingdom,17238.0,CHARLIE + LOLA RED HOT WATER BOTTLE,491452,2009-11-12 11:10:00,2.95,2,84032B
United Kingdom,17238.0,"CHARLOTTE BAG , PINK/WHITE SPOTS",491452,2009-11-12 11:10:00,0.85,2,22356
United Kingdom,17238.0,RED SPOT HEART HOT WATER BOTTLE,491452,2009-11-12 11:10:00,4.95,2,21485
United Kingdom,17238.0,RIBBON REEL STRIPES DESIGN ,491452,2009-11-12 11:10:00,1.65,5,22082
United Kingdom,17238.0,REX CASH+CARRY JUMBO SHOPPER,491453,2009-11-12 11:15:00,0.95,1,21034
United Kingdom,17238.0,3 WICK CHRISTMAS BRIAR CANDLE ,491453,2009-11-12 11:15:00,3.75,3,72815
United Kingdom,17238.0,ROMANTIC PINKS RIBBONS ,491453,2009-11-12 11:15:00,1.25,1,85049C
United Kingdom,17238.0,DARK BIRD HOUSE TREE DECORATION,491453,2009-11-12 11:15:00,0.85,1,21015
United Kingdom,17238.0,SWISS CHALET TREE DECORATION ,491453,2009-11-12 11:15:00,0.85,1,21014
United Kingdom,17238.0,RIBBON REEL STRIPES DESIGN ,491453,2009-11-12 11:15:00,1.65,5,22082
United Kingdom,17238.0,RED HANGING HEART T-LIGHT HOLDER,491453,2009-11-12 11:15:00,2.95,1,21733
United Kingdom,17238.0,WHITE HANGING HEART T-LIGHT HOLDER,491453,2009-11-12 11:15:00,2.95,1,85123A
United Kingdom,17238.0,RIBBON REEL HEARTS DESIGN ,491453,2009-11-12 11:15:00,1.65,5,22079
United Kingdom,17238.0,DOG TOY WITH PINK CROCHET SKIRT,491453,2009-11-12 11:15:00,3.75,1,84581
United Kingdom,17238.0,ELEPHANT TOY WITH BLUE T-SHIRT,491453,2009-11-12 11:15:00,3.75,1,84578
United Kingdom,17238.0,JARDIN ETCHED GLASS GINGER JAR,491453,2009-11-12 11:15:00,7.95,1,85142
United Kingdom,17238.0,PINK DISCO HANDBAG,491453,2009-11-12 11:15:00,5.95,2,84859C
United Kingdom,17238.0,SILVER DISCO HANDBAG,491453,2009-11-12 11:15:00,5.95,1,84859A
United Kingdom,17238.0,PINK DISCO HANDBAG,491453,2009-11-12 11:15:00,5.95,1,84859C
United Kingdom,13077.0,BAKING SET 9 PIECE RETROSPOT ,491454,2009-11-12 11:17:00,4.95,6,22138
United Kingdom,13077.0,LARGE CAKE TOWEL PINK SPOTS,491454,2009-11-12 11:17:00,6.75,4,21110
United Kingdom,13077.0,METAL TUBE CHIME ON BAMBOO,491454,2009-11-12 11:17:00,1.69,6,75131
United Kingdom,13077.0,RETRO SPOT TEA SET CERAMIC 11 PC ,491454,2009-11-12 11:17:00,4.95,6,22139
United Kingdom,13077.0,RETRO RED SPOTTY WASHING UP GLOVES,491454,2009-11-12 11:17:00,2.1,12,20754
United Kingdom,13077.0,MEDIUM PINK BUDDHA HEAD ,491454,2009-11-12 11:17:00,2.95,6,84429A
United Kingdom,13077.0,AGED GLASS SILVER T-LIGHT HOLDER,491454,2009-11-12 11:17:00,0.65,12,21326
United Kingdom,13077.0,PINK BOUDOIR T-LIGHT HOLDER,491454,2009-11-12 11:17:00,0.85,12,85109
United Kingdom,13077.0,PINK JUMPER LARRY THE LAMB,491454,2009-11-12 11:17:00,2.1,12,84327A
United Kingdom,15998.0,SAVE THE PLANET MUG,491457,2009-11-12 11:26:00,1.25,1,21871
United Kingdom,15998.0,HOME SWEET HOME MUG,491457,2009-11-12 11:26:00,1.25,1,21877
United Kingdom,15998.0,GREEN GINGHAM FLOWER JEWELLERY BOX,491457,2009-11-12 11:26:00,1.65,2,21431
United Kingdom,15998.0,RED GINGHAM ROSE JEWELLERY BOX,491457,2009-11-12 11:26:00,1.65,2,21429
United Kingdom,15998.0,VINTAGE HEADS AND TAILS CARD GAME ,491457,2009-11-12 11:26:00,1.25,2,21791
United Kingdom,15998.0,VINTAGE SNAP CARDS,491457,2009-11-12 11:26:00,0.85,4,21790
United Kingdom,15998.0,BINGO SET,491457,2009-11-12 11:26:00,3.75,2,21888
United Kingdom,15998.0,ANTIQUE SILVER TEA GLASS ETCHED,491457,2009-11-12 11:26:00,1.25,6,84946
United Kingdom,15998.0,SILVER HANGING T-LIGHT HOLDER,491457,2009-11-12 11:26:00,1.65,6,84949
United Kingdom,15998.0,COSY HOUR CIGAR BOX MATCHES ,491457,2009-11-12 11:26:00,1.25,6,21591
United Kingdom,15998.0,COSY HOUR GIANT TUBE MATCHES,491457,2009-11-12 11:26:00,2.55,6,21587
United Kingdom,15998.0,DOOR MAT WELCOME PUPPIES,491457,2009-11-12 11:26:00,6.75,1,48188
United Kingdom,15998.0,ANTIQUE GLASS HEART DECORATION ,491457,2009-11-12 11:26:00,1.95,4,21143
United Kingdom,15998.0,ANTIQUE GLASS RIDGED HANGING BALL,491457,2009-11-12 11:26:00,1.95,4,21146
United Kingdom,15998.0,PAINTED BIRD ASSORTED CHRISTMAS,491457,2009-11-12 11:26:00,1.69,10,21133
United Kingdom,15998.0,HEART FILIGREE DOVE  SMALL,491457,2009-11-12 11:26:00,1.25,6,22294
United Kingdom,15998.0,HEART FILIGREE DOVE LARGE,491457,2009-11-12 11:26:00,1.65,6,22295
United Kingdom,15998.0,LIGHT PINK CHERRY LIGHTS,491457,2009-11-12 11:26:00,6.75,1,79323LP
United Kingdom,15998.0,WILLOW BRANCH LIGHTS.,491457,2009-11-12 11:26:00,6.75,4,79341
United Kingdom,15998.0,BLACK CHERRY LIGHTS,491457,2009-11-12 11:26:00,6.75,1,79323B
United Kingdom,15998.0,GOLD  CHERRY LIGHTS,491457,2009-11-12 11:26:00,6.75,1,79323G
United Kingdom,15998.0, SILVER CHERRY LIGHTS,491457,2009-11-12 11:26:00,6.75,1,79323S
United Kingdom,15998.0,ASSORTED TUTTI FRUTTI HEART BOX,491457,2009-11-12 11:26:00,1.25,1,21644
United Kingdom,15998.0,COLOURING PENCILS BROWN TUBE,491457,2009-11-12 11:26:00,1.25,6,10135
United Kingdom,15998.0,UNION JACK GUNS & ROSES  DOORMAT,491457,2009-11-12 11:26:00,6.75,1,21955
United Kingdom,15998.0,WHITE ANEMONE ARTIFICIAL FLOWER,491457,2009-11-12 11:26:00,1.69,3,84802A
United Kingdom,15998.0,DOOR MAT TOPIARY,491457,2009-11-12 11:26:00,6.75,1,48129
United Kingdom,15998.0,FROSTED BOX 9 WHITE T-LIGHT CANDLES,491457,2009-11-12 11:26:00,0.42,3,72008
United Kingdom,15998.0,"LETTER ""B"" BLING KEY RING",491457,2009-11-12 11:26:00,1.25,1,90214B
United Kingdom,15998.0,COLOURING PENCILS BROWN TUBE,491457,2009-11-12 11:26:00,0.85,2,10133
United Kingdom,15998.0,GREY HEART HOT WATER BOTTLE,491457,2009-11-12 11:26:00,3.45,2,22113
United Kingdom,15998.0,RED WOOLLY HOTTIE WHITE HEART.,491457,2009-11-12 11:26:00,3.75,1,84029E
United Kingdom,15998.0,KNITTED UNION FLAG HOT WATER BOTTLE,491457,2009-11-12 11:26:00,3.75,1,84029G
United Kingdom,15998.0,BROWN FURRY HOT WATER BOTTLE,491457,2009-11-12 11:26:00,3.75,2,84029C
United Kingdom,15998.0,UNION JACK HOT WATER BOTTLE ,491457,2009-11-12 11:26:00,5.95,2,22125
United Kingdom,15998.0,CHOCOLATE HOT WATER BOTTLE,491457,2009-11-12 11:26:00,4.95,2,22112
United Kingdom,15998.0,RED SPOT HEART HOT WATER BOTTLE,491457,2009-11-12 11:26:00,4.95,1,21485
United Kingdom,15998.0,PINK HEART DOTS HOT WATER BOTTLE,491457,2009-11-12 11:26:00,3.75,1,21486
United Kingdom,15998.0,ASSORTED TUTTI FRUTTI LARGE PURSE,491457,2009-11-12 11:26:00,2.1,6,21647
United Kingdom,15998.0,WHITE JEWELLED HEART DECORATION,491457,2009-11-12 11:26:00,0.85,12,85061W
United Kingdom,15998.0,ASSORTED TUTTI FRUTTI HEART BOX,491457,2009-11-12 11:26:00,1.25,3,21644
United Kingdom,15998.0,BLUE SQUARE COMPACT MIRROR,491457,2009-11-12 11:26:00,3.75,1,84875D
United Kingdom,15998.0,OPEN CLOSED METAL SIGN,491457,2009-11-12 11:26:00,4.95,1,21770
United Kingdom,15998.0,3D DOG PICTURE PLAYING CARDS,491457,2009-11-12 11:26:00,2.95,2,84558A
United Kingdom,15998.0,PINK PATCH PENCIL CASE BLUE HEART,491457,2009-11-12 11:26:00,2.1,1,20862
United Kingdom,15998.0,PATCHWORK PENCIL CASE BUTTERFLY ,491457,2009-11-12 11:26:00,2.1,1,20865
United Kingdom,15998.0,DENIM PATCH PENCIL CASE BUTTERFLY,491457,2009-11-12 11:26:00,2.1,1,20864
United Kingdom,15998.0,BLUE ROSE PATCH PURSE PINK BUTTERFL,491457,2009-11-12 11:26:00,1.65,1,20857
United Kingdom,15998.0,DENIM PATCH PURSE PINK BUTTERFLY,491457,2009-11-12 11:26:00,1.65,1,20856
United Kingdom,15998.0,PINK PATCH PURSE BLUE HEART,491457,2009-11-12 11:26:00,1.65,1,20855
United Kingdom,15998.0,VICTORIAN GLASS HANGING T-LIGHT,491457,2009-11-12 11:26:00,1.25,6,22178
United Kingdom,15998.0,SET OF 20 KIDS COOKIE CUTTERS,491457,2009-11-12 11:26:00,1.95,2,84375
United Kingdom,15998.0,LOCAL CAFE MUG,491457,2009-11-12 11:26:00,2.1,1,22190
United Kingdom,15998.0, WHITE CHERRY LIGHTS,491457,2009-11-12 11:26:00,6.75,2,79323W
United Kingdom,15998.0,PINK CHERRY LIGHTS,491457,2009-11-12 11:26:00,6.75,1,79323P
United Kingdom,15998.0,GREEN CHERRY LIGHTS,491457,2009-11-12 11:26:00,6.75,1,79323GR
United Kingdom,17243.0,RETRO SPOT CANDLE  SMALL,491462,2009-11-12 11:38:00,1.69,24,21284
United Kingdom,17243.0,NATURAL BARK CANDLE SMALL,491462,2009-11-12 11:38:00,2.75,24,21283
United Kingdom,17243.0,PREMIUM CHURCH CANDLE,491462,2009-11-12 11:38:00,2.1,4,72267
United Kingdom,17243.0,STRAWBERRY SCENTED SET/9 T-LIGHTS,491462,2009-11-12 11:38:00,0.85,24,85231E
United Kingdom,17243.0,FROSTED BOX 9 WHITE T-LIGHT CANDLES,491462,2009-11-12 11:38:00,0.42,24,72008
United Kingdom,17243.0,LAVENDER SCENTED SET/9 T-LIGHTS,491462,2009-11-12 11:38:00,0.85,24,85231L
United Kingdom,17243.0,SCOTTIE DOG HOT WATER BOTTLE,491462,2009-11-12 11:38:00,4.25,24,22111
United Kingdom,17243.0,DOOR MAT MULTICOLOUR STRIPE,491462,2009-11-12 11:38:00,6.75,6,48116
United Kingdom,17243.0,DOOR MAT WELCOME PUPPIES,491462,2009-11-12 11:38:00,6.75,7,48188
United Kingdom,17243.0,DOOR MAT 3 SMILEY CATS,491462,2009-11-12 11:38:00,6.75,6,48111
United Kingdom,17243.0,WHITE TISSUE REAM,491462,2009-11-12 11:38:00,7.95,6,22415
United Kingdom,17243.0,CHRYSANTHEMUM SKETCHBOOK ,491463,2009-11-12 11:39:00,3.75,1,20765
United Kingdom,17243.0,GARDEN PATH SKETCHBOOK,491463,2009-11-12 11:39:00,3.75,1,20766
United Kingdom,14643.0,BLACK FEATHER CHRISTMAS DECORATION,491465,2009-11-12 11:52:00,0.19,24,35607B
United Kingdom,14643.0,S/3 PUPPIES CHRISTMAS DECORATIONS,491465,2009-11-12 11:52:00,0.85,24,35793
United Kingdom,14643.0,SALLE DE BAIN HOOK,491465,2009-11-12 11:52:00,1.25,24,21272
United Kingdom,14643.0,KEEP OUT BOYS DOOR HANGER ,491465,2009-11-12 11:52:00,0.38,24,21161
United Kingdom,14643.0,DO NOT TOUCH MY STUFF DOOR HANGER ,491465,2009-11-12 11:52:00,0.38,24,21163
United Kingdom,14643.0,ZINC TOP  2 DOOR WOODEN SHELF ,491465,2009-11-12 11:52:00,3.95,8,21275
United Kingdom,14643.0,MA CAMPAGNE MINI WOODEN CHEST,491465,2009-11-12 11:52:00,2.95,16,21779
United Kingdom,14643.0,MA CAMPAGNE 4 DRAWER WALL SHELF,491465,2009-11-12 11:52:00,5.95,8,21780
United Kingdom,14643.0,HOUSE WRECKING METAL SIGN ,491465,2009-11-12 11:52:00,0.85,24,21904
United Kingdom,14643.0,METAL SIGN HIS DINNER IS SERVED,491465,2009-11-12 11:52:00,1.25,24,22116
United Kingdom,12957.0,MOUSEY LONG LEGS SOFT TOY,491468,2009-11-12 12:01:00,2.55,6,20699
United Kingdom,12957.0,RETRO SPOT TEA SET CERAMIC 11 PC ,491468,2009-11-12 12:01:00,4.95,6,22139
United Kingdom,12957.0,PINK FLORAL FELTCRAFT SHOULDER BAG,491468,2009-11-12 12:01:00,3.75,8,20970
United Kingdom,12957.0,BAG 250g SWIRLY MARBLES,491468,2009-11-12 12:01:00,0.85,24,21704
United Kingdom,12957.0,"FOLDING UMBRELLA , BLACK/BLUE  SPOT",491468,2009-11-12 12:01:00,4.95,4,21707
United Kingdom,12957.0,"FOLDING UMBRELLA , RED/WHITE SPOT",491468,2009-11-12 12:01:00,4.95,4,21706
United Kingdom,12957.0,FOLDING UMBRELLA  CHOC/WHITE  SPOT,491468,2009-11-12 12:01:00,4.95,4,21709
United Kingdom,12957.0,SLATE TILE NATURAL HANGING,491468,2009-11-12 12:01:00,1.65,24,22185
United Kingdom,12957.0,KINGS CHOICE MUG,491468,2009-11-12 12:01:00,1.25,12,21875
United Kingdom,12957.0,PACK OF 20 FAIRY CAKE PAPER NAPKINS,491468,2009-11-12 12:01:00,0.85,24,84520D
United Kingdom,12957.0,RED SPOTTY EGG CUP ,491468,2009-11-12 12:01:00,1.25,24,21396
United Kingdom,12957.0,RETRO SPOT STORAGE JAR,491468,2009-11-12 12:01:00,3.75,4,22073
United Kingdom,12957.0,TEA CUP AND SAUCER RETRO SPOT,491468,2009-11-12 12:01:00,3.75,4,22072
United Kingdom,12957.0,RETRO SPOTS BUTTER DISH,491468,2009-11-12 12:01:00,4.95,3,21539
United Kingdom,12957.0,RETRO SPOT SMALL MILK JUG,491468,2009-11-12 12:01:00,2.55,6,21535
United Kingdom,12957.0,RETRO SPOT MUG,491468,2009-11-12 12:01:00,2.95,12,21844
United Kingdom,12957.0,SET OF 3 HEART COOKIE CUTTERS,491468,2009-11-12 12:01:00,1.25,12,84378
United Kingdom,12957.0,RED 3 PIECE MINI DOTS CUTLERY SET,491468,2009-11-12 12:01:00,3.75,12,84997B
United Kingdom,12957.0,RETRO RED SPOTTY WASHING UP GLOVES,491468,2009-11-12 12:01:00,2.1,6,20754
United Kingdom,12957.0,TEA BAG PLATE RED SPOTTY ,491468,2009-11-12 12:01:00,0.85,24,22348
United Kingdom,12957.0,SET 12 RETRO WHITE CHALK STICKS,491468,2009-11-12 12:01:00,0.42,24,21916
United Kingdom,12957.0,BROWN CHECK CAT DOORSTOP ,491468,2009-11-12 12:01:00,4.25,9,21407
United Kingdom,12957.0,POTTERING IN THE SHED METAL SIGN,491468,2009-11-12 12:01:00,1.95,12,21174
United Kingdom,12957.0,PATCHWORK PENCIL CASE BUTTERFLY ,491468,2009-11-12 12:01:00,2.1,6,20865
United Kingdom,12957.0,HEART SHAPED MIRROR,491468,2009-11-12 12:01:00,1.69,18,84975
United Kingdom,12957.0,ASSORTED TUTTI FRUTTI NOTEBOOK,491468,2009-11-12 12:01:00,2.1,12,21638
United Kingdom,12957.0,ASSORTED TUTTI FRUTTI PHOTO FRAME,491468,2009-11-12 12:01:00,2.95,12,21649
United Kingdom,12957.0,PAPER CHAIN KIT 50'S CHRISTMAS ,491468,2009-11-12 12:01:00,2.95,6,22086
United Kingdom,12957.0,6 RIBBONS ELEGANT CHRISTMAS ,491468,2009-11-12 12:01:00,1.65,12,22075
United Kingdom,12957.0,RIBBON REEL FLORA + FAUNA ,491468,2009-11-12 12:01:00,1.65,10,22081
United Kingdom,12957.0,RIBBON REEL LACE DESIGN ,491468,2009-11-12 12:01:00,2.1,10,22078
United Kingdom,12957.0,TRADITIONAL CHRISTMAS RIBBONS,491468,2009-11-12 12:01:00,1.25,12,85049A
United Kingdom,12957.0,ZINC METAL HEART DECORATION,491468,2009-11-12 12:01:00,1.25,24,84836
United Kingdom,12957.0,60 GOLD AND SILVER FAIRY CAKE CASES,491468,2009-11-12 12:01:00,0.55,24,84990
United Kingdom,12957.0,ANTIQUE SILVER TEA GLASS ETCHED,491468,2009-11-12 12:01:00,1.25,12,84946
United Kingdom,12957.0,SET/5 RED SPOTTY LID GLASS BOWLS,491468,2009-11-12 12:01:00,2.95,6,20914
United Kingdom,12957.0,RED SPOTTY SHOPPING BAG,491468,2009-11-12 12:01:00,2.55,6,21039
United Kingdom,12957.0,CHOCOLATE CALCULATOR,491468,2009-11-12 12:01:00,1.65,12,21832
United Kingdom,12957.0,VINTAGE SNAP CARDS,491468,2009-11-12 12:01:00,0.85,12,21790
United Kingdom,12957.0,WOODEN BOX OF DOMINOES,491468,2009-11-12 12:01:00,1.25,12,21889
United Kingdom,12957.0,BEADED LOVE HEART JEWELLERY SET,491468,2009-11-12 12:01:00,0.85,12,90167
United Kingdom,12957.0,OFFICE MUG WARMER POLKADOT,491468,2009-11-12 12:01:00,4.95,6,22312
United Kingdom,12957.0,PAPER BUNTING RETRO SPOTS,491468,2009-11-12 12:01:00,2.95,6,22090
United Kingdom,12957.0,PINK ROSE FABRIC MIRROR,491468,2009-11-12 12:01:00,1.25,24,20867
United Kingdom,14577.0,PINK HEART SHAPE EGG FRYING PAN,491474,2009-11-12 12:09:00,1.65,6,84050
United Kingdom,14577.0,FULL ENGLISH BREAKFAST PLATE,491474,2009-11-12 12:09:00,3.75,3,22109
United Kingdom,14577.0,WISE MAN STAR SHAPE EGG PAN,491474,2009-11-12 12:09:00,1.65,4,84388
United Kingdom,14577.0,S/4 FESTIVE GREEN DINNER CANDLES,491474,2009-11-12 12:09:00,1.25,1,72801E
United Kingdom,14577.0,GRAND CHOCOLATECANDLE,491474,2009-11-12 12:09:00,1.45,18,72741
United Kingdom,14577.0,QUEEN OF THE SKIES HOLIDAY PURSE ,491474,2009-11-12 12:09:00,2.95,2,20663
United Kingdom,14577.0,FIRST CLASS HOLIDAY PURSE ,491474,2009-11-12 12:09:00,2.95,2,20662
United Kingdom,14577.0,ECONOMY HOLIDAY PURSE,491474,2009-11-12 12:09:00,2.95,2,20666
United Kingdom,14577.0,FANNY'S REST STOPMETAL SIGN,491474,2009-11-12 12:09:00,2.1,2,82599
United Kingdom,14577.0,POP'S GREASY SPOON METAL SIGN,491474,2009-11-12 12:09:00,1.65,2,82553
United Kingdom,14577.0,HAND OVER THE CHOCOLATE   SIGN ,491474,2009-11-12 12:09:00,2.1,2,85152
United Kingdom,14577.0,OPEN CLOSED METAL SIGN,491474,2009-11-12 12:09:00,4.95,2,21770
United Kingdom,14577.0,LOO ROLL  METAL SIGN ,491474,2009-11-12 12:09:00,1.65,2,21173
United Kingdom,14577.0,"AIRLINE LOUNGE,METAL SIGN",491474,2009-11-12 12:09:00,2.1,2,82567
United Kingdom,14577.0,NO SINGING METAL SIGN,491474,2009-11-12 12:09:00,2.1,2,82600
United Kingdom,14577.0,PIZZA PLATE IN BOX,491474,2009-11-12 12:09:00,3.75,4,22107
United Kingdom,14577.0,BLACK RECORD COVER FRAME,491474,2009-11-12 12:09:00,3.75,2,21137
United Kingdom,14577.0,VINYL RECORD FRAME SILVER,491474,2009-11-12 12:09:00,3.75,4,82001S
United Kingdom,14577.0,FIRST CLASS LUGGAGE TAG ,491474,2009-11-12 12:09:00,1.25,2,20654
United Kingdom,14577.0,QUEEN OF SKIES LUGGAGE TAG,491474,2009-11-12 12:09:00,1.25,2,20655
United Kingdom,14577.0,ECONOMY LUGGAGE TAG,491474,2009-11-12 12:09:00,1.25,2,20659
United Kingdom,14577.0,ECONOMY PASSPORT COVER ,491474,2009-11-12 12:09:00,2.1,2,20621
United Kingdom,14577.0,QUEEN OF THE SKIES PASSPORT COVER ,491474,2009-11-12 12:09:00,2.1,2,20618
United Kingdom,14577.0,FIRST CLASS PASSPORT COVER ,491474,2009-11-12 12:09:00,2.1,2,20617
United Kingdom,14680.0,RED WOOLLY HOTTIE WHITE HEART.,491479,2009-11-12 12:11:00,3.75,5,84029E
United Kingdom,14680.0,RED WHITE SCARF  HOT WATER BOTTLE,491479,2009-11-12 12:11:00,3.95,3,21488
United Kingdom,14680.0,PACK OF 60 DINOSAUR CAKE CASES,491479,2009-11-12 12:11:00,0.55,10,21975
United Kingdom,14680.0,PACK OF 72 RETRO SPOT CAKE CASES,491479,2009-11-12 12:11:00,0.55,10,21212
United Kingdom,14680.0,RED HANGING HEART T-LIGHT HOLDER,491479,2009-11-12 12:11:00,2.95,3,21733
United Kingdom,14680.0,WHITE HANGING HEART T-LIGHT HOLDER,491479,2009-11-12 12:11:00,2.95,5,85123A
United Kingdom,14680.0,LUNCH BAG WOODLAND,491479,2009-11-12 12:11:00,1.65,10,20726
United Kingdom,14680.0,TOMATO CHARLIE+LOLA COASTER SET,491479,2009-11-12 12:11:00,2.95,2,84519A
United Kingdom,14680.0,CARROT CHARLIE+LOLA COASTER SET,491479,2009-11-12 12:11:00,2.95,3,84519B
United Kingdom,14680.0,GRAND CHOCOLATECANDLE,491479,2009-11-12 12:11:00,1.45,9,72741
United Kingdom,14680.0,WHITE TISSUE REAM,491479,2009-11-12 12:11:00,7.95,1,22415
United Kingdom,14680.0,RED SPOTTY CHILDS UMBRELLA,491479,2009-11-12 12:11:00,3.25,2,20682
United Kingdom,14680.0,SMALL RETRO SPOT MUG IN BOX  RED,491479,2009-11-12 12:11:00,3.75,1,22070
United Kingdom,14680.0,CERAMIC CAKE DESIGN SPOTTED MUG,491479,2009-11-12 12:11:00,1.49,1,37448
United Kingdom,14680.0,BLUE FAIRY CAKE CHILD'S APRON,491479,2009-11-12 12:11:00,1.95,2,47591C
United Kingdom,14680.0,PINK FAIRY CAKE CHILD'S APRON,491479,2009-11-12 12:11:00,1.95,5,47591D
United Kingdom,14680.0,CHARLIE+LOLA PINK HOT WATER BOTTLE,491479,2009-11-12 12:11:00,2.95,5,84032A
United Kingdom,14680.0,CHARLIE+LOLA RED HOT WATER BOTTLE ,491479,2009-11-12 12:11:00,4.65,2,84031A
United Kingdom,14680.0,CHARLIE + LOLA RED HOT WATER BOTTLE,491479,2009-11-12 12:11:00,2.95,5,84032B
United Kingdom,14680.0,FAIRY CAKE CANDLES,491479,2009-11-12 12:11:00,1.49,18,72756
United Kingdom,14680.0,TOAST ITS - DINOSAUR,491479,2009-11-12 12:11:00,1.25,10,21357
United Kingdom,14680.0,TOAST ITS - I LOVE YOU ,491479,2009-11-12 12:11:00,1.25,5,21355
United Kingdom,14680.0,TOAST ITS - FAIRY FLOWER,491479,2009-11-12 12:11:00,1.25,5,21356
United Kingdom,14680.0,RETRO SPOT TRADITIONAL TEAPOT ,491479,2009-11-12 12:11:00,7.95,1,21527
United Kingdom,14680.0,SET/5 RED SPOTTY LID GLASS BOWLS,491479,2009-11-12 12:11:00,2.95,3,20914
United Kingdom,14680.0,GREEN 3 PIECE MINI DOTS CUTLERY SET,491479,2009-11-12 12:11:00,3.75,1,84997A
United Kingdom,14680.0,BLUE 3 PIECE MINI DOTS CUTLERY SET,491479,2009-11-12 12:11:00,3.75,1,84997C
United Kingdom,14680.0,RED 3 PIECE MINI DOTS CUTLERY SET,491479,2009-11-12 12:11:00,3.75,1,84997B
United Kingdom,14680.0,36 PENCILS TUBE SKULLS,491479,2009-11-12 12:11:00,1.25,4,20978
United Kingdom,14680.0,SKULL LUNCHBOX WITH CUTLERY ,491479,2009-11-12 12:11:00,2.55,2,21558
United Kingdom,14680.0,LUNCHBOX WITH CUTLERY FAIRY CAKES ,491479,2009-11-12 12:11:00,2.55,1,22353
United Kingdom,14680.0,STRAWBERRY CERAMIC TRINKET BOX,491479,2009-11-12 12:11:00,1.25,11,21232
United Kingdom,14680.0,RETRO SPOT TRADITIONAL TEAPOT ,491479,2009-11-12 12:11:00,7.95,3,21527
United Kingdom,14680.0,WHITE SKULL HOT WATER BOTTLE ,491479,2009-11-12 12:11:00,3.75,5,21479
United Kingdom,12835.0,RETRO SPOT SUGAR JAM BOWL,491498,2009-11-12 12:17:00,2.55,1,21531
United Kingdom,12835.0,LUNCH BAG  BLACK SKULL.,491498,2009-11-12 12:17:00,1.65,2,20727
United Kingdom,12835.0,CHOC TRUFFLE GOLD TRINKET POT ,491498,2009-11-12 12:17:00,1.65,6,22067
United Kingdom,12835.0,RETRO SPOT TRADITIONAL TEAPOT ,491498,2009-11-12 12:17:00,7.95,1,21527
United Kingdom,12835.0,DOOR MAT 3 SMILEY CATS,491498,2009-11-12 12:17:00,6.75,2,48111
United Kingdom,12835.0,CERAMIC CAKE DESIGN SPOTTED MUG,491498,2009-11-12 12:17:00,1.49,3,37448
United Kingdom,12835.0,PINK/WHITE RIBBED MELAMINE JUG,491498,2009-11-12 12:17:00,7.95,1,84562A
United Kingdom,12835.0,SCOTTIE DOG HOT WATER BOTTLE,491498,2009-11-12 12:17:00,4.95,2,22111
United Kingdom,12835.0,JUMBO BAG RED WHITE SPOTTY ,491498,2009-11-12 12:17:00,1.95,5,85099B
United Kingdom,12835.0,LUNCH BAG WOODLAND,491498,2009-11-12 12:17:00,1.65,2,20726
United Kingdom,12835.0,RED SPOTTY WASHBAG,491498,2009-11-12 12:17:00,2.1,12,21157
United Kingdom,12835.0,EDWARDIAN PARASOL BLACK,491498,2009-11-12 12:17:00,5.95,1,15056BL
United Kingdom,12835.0,RED/WHITE DOTS RUFFLED UMBRELLA,491498,2009-11-12 12:17:00,5.95,4,85014B
United Kingdom,12835.0,RED SPOTTY OVEN GLOVE DOUBLE,491498,2009-11-12 12:17:00,2.95,5,21041
United Kingdom,12835.0,FAIRY CAKE CANDLES,491498,2009-11-12 12:17:00,1.49,18,72756
United Kingdom,12835.0,GRAND CHOCOLATECANDLE,491498,2009-11-12 12:17:00,1.45,9,72741
United Kingdom,17409.0,RED SPOTTY CHILDS APRON,491497,2009-11-12 12:17:00,1.95,8,21156
United Kingdom,17409.0,RED SPOT HEART HOT WATER BOTTLE,491497,2009-11-12 12:17:00,4.25,24,21485
United Kingdom,17409.0,BLUE/BROWN DOTS RUFFLED UMBRELLA,491497,2009-11-12 12:17:00,5.95,6,85014C
United Kingdom,17409.0,PINK/BROWN DOTS RUFFLED UMBRELLA,491497,2009-11-12 12:17:00,5.95,6,85014D
United Kingdom,17409.0,RED/WHITE DOTS RUFFLED UMBRELLA,491497,2009-11-12 12:17:00,5.95,6,85014B
United Kingdom,17409.0,BLACK/BLUE DOTS RUFFLED UMBRELLA,491497,2009-11-12 12:17:00,5.95,9,85014A
