,StockCode,Price09,Price10,Price11,DistinctCust,TotItemBought,DistinctSession,AvgItemSess,MeanItemMonth,Category
2569,90019C,5.358,5.403333333333333,5.23125,8,40,34,1.1764705882352942,1.1111111111111112,1
2570,90022,3.9,3.795882352941177,3.737692307692308,5,37,32,1.15625,1.0277777777777777,1
2571,90023,4.303333333333334,4.253636363636364,4.22,8,31,21,1.4761904761904765,0.8611111111111112,1
2572,90025E,3.9,3.774,3.73,4,7,7,1.0,0.1944444444444444,3
2573,90027B,2.95,2.955,2.9,4,13,10,1.3,0.3611111111111111,1
2574,90027C,3.03,2.956666666666667,2.9,3,14,12,1.1666666666666667,0.3888888888888889,1
2575,90027D,3.154,3.108333333333334,3.3199999999999994,7,23,16,1.4375,0.6388888888888888,1
2576,90030A,6.07,5.945,1.0,9,79,10,7.9,2.1944444444444446,1
2577,90030B,6.07,5.943846153846154,2.624761904761905,18,139,36,3.861111111111111,3.861111111111111,1
2578,90030C,6.07,5.943333333333334,1.5355555555555556,11,87,16,5.4375,2.4166666666666665,1
2579,90031,6.07,5.94,1.825,6,52,9,5.777777777777778,1.4444444444444444,1
2580,90033,2.59,2.5500000000000003,2.49,3,22,18,1.2222222222222223,0.6111111111111112,1
2581,90036A,8.24,7.968461538461539,7.95,11,27,20,1.35,0.75,7
2582,90036C,8.095,7.98,7.92,8,31,15,2.066666666666667,0.8611111111111112,7
2583,90036D,7.95,7.974000000000001,7.9375,12,38,16,2.375,1.0555555555555556,7
2584,90036E,8.1675,7.992857142857143,7.92,12,45,28,1.6071428571428572,1.25,7
2585,90036F,8.24,8.026363636363637,8.03,5,24,15,1.6,0.6666666666666666,7
2586,90037A,2.59,2.55,2.48,5,26,12,2.1666666666666665,0.7222222222222222,1
2587,90037C,2.59,2.545714285714286,2.504,5,26,13,2.0,0.7222222222222222,1
2588,90037D,2.59,2.558333333333333,,2,14,8,1.75,0.3888888888888889,1
2589,90038A,3.9,3.8,3.74,5,36,22,1.6363636363636365,1.0,10
2590,90038B,3.9,3.790000000000001,3.7525,3,21,13,1.6153846153846154,0.5833333333333334,10
2591,90038C,3.9,3.78,3.735,4,19,9,2.111111111111111,0.5277777777777778,1
2592,90039A,3.9,3.75,3.736666666666667,3,10,5,2.0,0.2777777777777778,1
2593,90039C,3.85,3.795,3.734,4,23,12,1.9166666666666667,0.6388888888888888,1
2594,90039D,3.9,3.8025,3.735,5,43,24,1.7916666666666667,1.1944444444444444,1
2595,90040A,4.081,3.993333333333333,3.9333333333333336,11,53,34,1.5588235294117647,1.4722222222222223,14
2596,90040B,3.7285714285714286,3.61809523809524,3.74125,18,71,36,1.9722222222222223,1.9722222222222223,14
2597,90040C,3.633333333333333,3.637777777777778,3.6533333333333338,11,41,21,1.9523809523809523,1.1388888888888888,14
2598,90040D,3.85,3.4483333333333333,,10,42,26,1.6153846153846154,1.1666666666666667,14
2599,90041,3.9,3.5,3.6925,3,7,6,1.1666666666666667,0.1944444444444444,6
2600,90042A,2.584285714285714,2.546,2.55,7,63,33,1.9090909090909087,1.75,6
2601,90042B,2.55,2.04,,5,18,7,2.571428571428572,0.5,6
2602,90043,4.95,4.95,4.95,4,9,5,1.8,0.25,6
2603,90048,4.95,4.95,4.95,5,30,7,4.285714285714286,0.8333333333333334,3
2604,90052,6.95,7.295,7.07,2,7,5,1.4,0.1944444444444444,1
2605,90054,2.59,2.5488888888888885,2.498571428571428,3,17,17,1.0,0.4722222222222222,1
2606,90057,1.25,3.0344444444444445,1.3758823529411766,25,628,29,21.655172413793103,17.444444444444443,1
2607,90058B,0.38,0.38,,2,2,2,1.0,0.0555555555555555,1
2608,90059A,1.72,1.6865217391304348,1.6518181818181816,4,94,48,1.9583333333333333,2.611111111111111,1
2609,90059C,1.6966666666666663,1.6781818181818182,1.6544444444444444,7,41,23,1.7826086956521738,1.1388888888888888,1
2610,90059D,1.6966666666666663,1.6886363636363635,1.6526666666666665,6,64,40,1.6,1.7777777777777777,6
2611,90059E,1.685,1.6831578947368422,1.6499999999999997,6,53,33,1.606060606060606,1.4722222222222223,1
2612,90059F,1.72,1.6833333333333331,1.6528571428571428,6,48,27,1.7777777777777777,1.3333333333333333,1
2613,90060B,5.95,5.95,,4,6,4,1.5,0.1666666666666666,1
2614,90060C,5.95,3.966666666666667,,4,8,4,2.0,0.2222222222222222,1
2615,90060D,5.95,5.95,,7,12,8,1.5,0.3333333333333333,1
2616,90060F,6.01,5.945454545454546,5.844,8,28,18,1.5555555555555556,0.7777777777777778,1
2617,90064B,3.75,3.75,3.75,9,21,12,1.75,0.5833333333333334,1
2618,90065A,7.301111111111112,6.75,6.75,8,26,16,1.625,0.7222222222222222,1
2619,90065B,7.122,6.992222222222222,6.75,5,22,16,1.375,0.6111111111111112,1
2620,90067A,2.95,2.9544444444444444,2.9250000000000003,9,33,16,2.0625,0.9166666666666666,1
2621,90067B,2.95,2.956666666666667,2.9,3,16,6,2.6666666666666665,0.4444444444444444,1
2622,90069,7.5,7.5,7.5,5,11,5,2.2,0.3055555555555556,1
2623,90070,6.5,6.2085,6.128181818181818,10,63,35,1.8,1.75,1
2624,90071,1.2900000000000005,1.2594594594594597,1.235862068965517,3,87,73,1.1917808219178083,2.4166666666666665,1
2625,90072,4.04,4.159375,4.0575,5,44,30,1.4666666666666666,1.2222222222222223,1
2626,90073,5.033333333333334,5.066666666666666,4.976923076923077,8,50,34,1.4705882352941178,1.3888888888888888,1
2627,90077,3.03,2.823333333333333,2.9,2,5,5,1.0,0.1388888888888889,1
2628,90079,4.95,5.02,4.9925,6,21,13,1.6153846153846154,0.5833333333333334,1
2629,90081A,4.95,4.967857142857143,4.95,16,49,24,2.0416666666666665,1.3611111111111112,1
2630,90081C,5.15,5.033888888888889,4.985384615384616,14,50,36,1.3888888888888888,1.3888888888888888,1
2631,90082A,6.35,6.475714285714285,6.5,17,55,32,1.71875,1.5277777777777777,1
2632,90082B,6.35,6.35,5.442857142857142,19,61,26,2.3461538461538463,1.6944444444444444,1
2633,90082D,6.77909090909091,6.44025641025641,6.35,29,103,51,2.019607843137255,2.861111111111111,1
2634,90083,1.1333333333333333,1.12,1.4699999999999998,7,52,15,3.466666666666667,1.4444444444444444,1
2635,90084,0.85,0.3642857142857142,0.425,9,73,14,5.214285714285714,2.0277777777777777,1
2636,90085,1.4166666666666667,1.0525,1.4349999999999998,14,149,27,5.518518518518518,4.138888888888889,1
2637,90087,1.7,1.3173076923076923,1.5304545454545453,12,167,50,3.34,4.638888888888889,1
2638,90088,1.02,0.85,,9,101,14,7.214285714285714,2.805555555555556,1
2639,90089,1.4166666666666667,1.204375,1.2185714285714284,12,104,26,4.0,2.888888888888889,1
2640,90090,1.1333333333333333,0.9746153846153848,,13,155,20,7.75,4.305555555555555,1
2641,90092,0.85,0.85,1.66,7,102,10,10.2,2.833333333333333,1
2642,90093,1.1333333333333333,1.0525,1.1366666666666667,15,173,24,7.208333333333333,4.805555555555555,1
2643,90098,5.17,2.2015909090909087,2.55,23,137,55,2.4909090909090907,3.8055555555555554,1
2644,90099,2.55,4.147272727272727,2.55,17,42,25,1.68,1.1666666666666667,1
2645,90100,2.55,2.55,2.55,8,30,12,2.5,0.8333333333333334,1
2646,90101,2.59,2.540769230769231,2.506666666666667,5,52,29,1.793103448275862,1.4444444444444444,1
2647,90103,2.59,2.5421428571428573,2.497333333333333,6,44,30,1.4666666666666666,1.2222222222222223,1
2648,90111,1.05,0.7000000000000001,,7,9,8,1.125,0.25,1
2649,90112,1.05,1.1142105263157895,0.0,14,86,21,4.095238095238095,2.388888888888889,4
2650,90115,2.55,2.7275675675675672,2.4754545454545456,12,108,60,1.8,3.0,3
2651,90120A,4.298,4.253142857142858,4.25,15,93,41,2.268292682926829,2.583333333333333,14
2652,90120B,4.276666666666666,4.1792,4.198571428571428,18,107,42,2.5476190476190474,2.9722222222222223,14
2653,90120C,4.321111111111112,4.2461290322580645,4.193333333333333,13,109,58,1.8793103448275863,3.0277777777777777,14
2654,90120D,4.307142857142857,4.174827586206897,4.1975,17,134,40,3.35,3.7222222222222223,14
2655,90121A,0.0,,,1,1,1,1.0,0.0277777777777777,1
2656,90121B,4.25,2.833333333333333,,9,26,11,2.363636363636364,0.7222222222222222,1
2657,90122B,5.075,4.995,4.988333333333333,15,46,26,1.7692307692307692,1.2777777777777777,1
2658,90122C,5.2,5.012222222222222,4.986363636363636,13,54,30,1.8,1.5,1
2659,90123A,5.95,5.95,5.935555555555556,15,36,19,1.894736842105263,1.0,1
2660,90123C,6.07,5.948,5.948333333333333,8,27,12,2.25,0.75,1
2661,90123D,6.07,5.96375,5.872,8,29,14,2.071428571428572,0.8055555555555556,1
2662,90125A,2.1,2.595,1.7125,10,101,17,5.941176470588236,2.805555555555556,3
2663,90125B,2.1,3.155,1.88,7,44,17,2.588235294117647,1.2222222222222223,3
2664,90125C,2.1,2.1,1.5833333333333333,6,44,9,4.888888888888889,1.2222222222222223,1
2665,90125D,2.833333333333333,3.564,1.975714285714285,10,88,35,2.5142857142857142,2.4444444444444446,3
2666,90125E,2.1,3.788,1.942,3,18,17,1.0588235294117647,0.5,3
2667,90126A,1.69,2.358,,4,20,5,4.0,0.5555555555555556,1
2668,90126B,3.43,2.525,,1,3,3,1.0,0.0833333333333333,1
2669,90126C,3.43,2.2466666666666666,3.29,3,21,5,4.2,0.5833333333333334,1
2670,90128C,2.57,1.565,2.46,4,17,6,2.833333333333333,0.4722222222222222,1
2671,90129A,2.95,1.9643333333333333,1.7338461538461538,15,151,73,2.068493150684932,4.194444444444445,3
2672,90129B,2.95,2.02804347826087,2.1035714285714286,19,146,62,2.3548387096774195,4.055555555555555,3
2673,90129C,2.95,2.0694736842105264,2.18,17,107,51,2.0980392156862746,2.9722222222222223,3
2674,90129D,2.95,2.1221428571428573,2.158,14,67,34,1.9705882352941173,1.8611111111111112,3
2675,90129E,2.95,1.9273469387755104,1.7619999999999998,11,129,59,2.1864406779661016,3.583333333333333,3
2676,90129F,2.95,2.1356666666666664,2.158,16,81,41,1.975609756097561,2.25,3
2677,90130A,2.99,2.9537500000000003,2.9166666666666665,7,28,16,1.75,0.7777777777777778,1
2678,90130B,3.01,2.9589473684210525,2.910384615384616,5,64,49,1.3061224489795915,1.7777777777777777,1
2679,90130C,3.0033333333333334,2.958181818181818,2.911,3,25,24,1.0416666666666667,0.6944444444444444,1
2680,90131,6.95,6.95,7.01,5,10,5,2.0,0.2777777777777778,1
2681,90132,5.2,5.09,5.035,1,7,7,1.0,0.1944444444444444,2
2682,90133,5.2,5.0535,4.974,8,47,36,1.3055555555555556,1.3055555555555556,1
2683,90134,3.0033333333333334,2.9637037037037035,2.9046153846153846,3,126,96,1.3125,3.5,1
2684,90137,5.176666666666667,5.136666666666667,5.436666666666667,9,26,15,1.7333333333333334,0.7222222222222222,1
2685,90138,4.95,5.3420000000000005,5.343333333333334,6,24,17,1.411764705882353,0.6666666666666666,1
2686,90139,5.180769230769231,4.2316666666666665,,4,24,19,1.263157894736842,0.6666666666666666,7
2687,90140,7.5,7.584,7.48,3,9,7,1.2857142857142858,0.25,1
2688,90141A,4.95,5.416666666666667,5.300000000000001,5,20,17,1.1764705882352942,0.5555555555555556,6
2689,90141B,4.95,5.055,4.9925,3,13,9,1.4444444444444444,0.3611111111111111,6
2690,90141C,4.95,5.398,5.271428571428572,5,16,13,1.2307692307692308,0.4444444444444444,6
2691,90141E,4.95,5.23,4.95,4,10,5,2.0,0.2777777777777778,6
2692,90143,7.993333333333333,7.573181818181819,7.65,16,79,41,1.9268292682926829,2.1944444444444446,7
2693,90144,3.9,3.783333333333333,3.734615384615384,12,53,33,1.606060606060606,1.4722222222222223,7
2694,90145,6.225,6.1788,6.0375000000000005,17,75,45,1.6666666666666667,2.083333333333333,7
2695,90146,7.5,7.587692307692308,7.141666666666667,13,41,19,2.1578947368421053,1.1388888888888888,7
2696,90150,7.5,7.5,,8,13,8,1.625,0.3611111111111111,1
2697,90152A,5.63,5.73,5.8125,5,7,7,1.0,0.1944444444444444,6
2698,90152B,5.95,5.84,,5,6,5,1.2,0.1666666666666666,6
2699,90155,7.654999999999999,7.560833333333334,7.517142857142857,13,30,21,1.4285714285714286,0.8333333333333334,1
2700,90158,5.2,5.0696551724137935,4.974193548387097,12,77,63,1.2222222222222223,2.138888888888889,6
2701,90159,5.075,4.960769230769231,4.968000000000001,14,38,20,1.9,1.0555555555555556,1
2702,90160B,7.37,6.704117647058824,7.007272727272727,20,71,29,2.4482758620689653,1.9722222222222223,8
2703,90160C,7.37,6.993636363636364,7.000454545454545,26,97,45,2.1555555555555554,2.6944444444444446,8
2704,90160D,7.0200000000000005,6.95,6.971818181818182,19,76,25,3.04,2.111111111111111,8
2705,90161A,4.95,5.0552,4.984375,15,70,43,1.627906976744186,1.9444444444444444,8
2706,90161B,5.158333333333334,5.0376315789473685,4.976875000000001,22,147,76,1.9342105263157887,4.083333333333333,8
2707,90161C,5.144444444444445,5.038888888888889,4.98,29,169,100,1.69,4.694444444444445,8
2708,90161D,5.1375,4.984186046511628,4.983214285714285,19,138,75,1.84,3.8333333333333335,8
2709,90163A,7.81,7.6207692307692305,7.537777777777778,6,37,24,1.5416666666666667,1.0277777777777777,6
2710,90163B,7.81,7.593333333333334,7.516,3,13,9,1.4444444444444444,0.3611111111111111,6
2711,90164A,7.81,7.643333333333333,6.233076923076923,8,40,25,1.6,1.1111111111111112,6
2712,90164B,7.81,7.631764705882354,5.122857142857143,9,67,35,1.9142857142857144,1.8611111111111112,6
2713,90165A,2.59,2.5458333333333334,2.493846153846154,3,42,27,1.5555555555555556,1.1666666666666667,6
2714,90165B,2.58,2.547333333333333,2.4875,6,52,35,1.4857142857142858,1.4444444444444444,6
2715,90166,4.33,4.24875,4.171428571428572,8,40,31,1.2903225806451613,1.1111111111111112,1
2716,90167,1.1977272727272723,1.0762962962962963,,49,1067,103,10.359223300970871,29.63888888888889,1
2717,90168,3.0033333333333334,2.966,2.9045454545454543,4,42,24,1.75,1.1666666666666667,1
2718,90169,2.59,2.5416666666666665,2.4944444444444445,4,39,23,1.6956521739130437,1.0833333333333333,1
2719,90170,1.72,1.6848571428571428,1.65,11,150,73,2.054794520547945,4.166666666666667,3
2720,90171,1.29,1.262352941176471,,3,47,27,1.7407407407407407,1.3055555555555556,1
2721,90173,3.875,3.796216216216216,3.743333333333333,8,81,51,1.588235294117647,2.25,1
2722,90174,2.59,2.546666666666667,2.494,5,50,32,1.5625,1.3888888888888888,3
2723,90176A,7.81,7.57,7.49,4,10,7,1.4285714285714286,0.2777777777777778,1
2724,90176D,7.81,7.5,7.5,7,11,7,1.5714285714285714,0.3055555555555556,1
2725,90177A,2.95,2.96,2.9055555555555554,3,19,14,1.3571428571428572,0.5277777777777778,1
2726,90177B,2.99,2.9625,2.91,6,31,19,1.631578947368421,0.8611111111111112,1
2727,90177C,3.0033333333333334,2.963,2.9145454545454546,7,37,24,1.5416666666666667,1.0277777777777777,1
2728,90177D,2.998,2.9566666666666666,2.928181818181818,10,46,25,1.84,1.2777777777777777,1
2729,90177E,2.99,2.97,2.915714285714286,4,28,22,1.2727272727272727,0.7777777777777778,1
2730,90179B,5.989999999999999,5.95,5.863333333333333,6,11,9,1.2222222222222223,0.3055555555555556,1
2731,90182B,3.03,,2.9,1,6,6,1.0,0.1666666666666666,1
2732,90182C,2.95,2.9599999999999995,2.9122222222222223,3,19,13,1.4615384615384617,0.5277777777777778,1
2733,90183B,3.03,2.9675,2.9040000000000004,1,28,24,1.1666666666666667,0.7777777777777778,1
2734,90183C,3.03,2.98,2.9055555555555554,3,13,13,1.0,0.3611111111111111,1
2735,90185A,4.33,4.255333333333334,4.19,9,55,26,2.1153846153846154,1.5277777777777777,1
2736,90185B,4.295714285714285,4.249444444444445,4.172222222222223,13,67,34,1.9705882352941173,1.8611111111111112,1
2737,90185C,4.29,4.2563157894736845,4.192857142857143,18,64,32,2.0,1.7777777777777777,1
2738,90185D,4.33,4.251071428571429,4.23,15,69,35,1.9714285714285715,1.9166666666666667,1
2739,90186A,2.9842857142857144,2.953809523809524,2.908333333333333,15,69,33,2.090909090909091,1.9166666666666667,1
2740,90186B,2.9766666666666666,2.963125,2.9258333333333333,14,57,31,1.8387096774193548,1.5833333333333333,1
2741,90187A,3.46,3.382,3.32,2,8,7,1.1428571428571428,0.2222222222222222,1
2742,90187B,3.46,3.3833333333333333,3.3242857142857143,3,21,15,1.4,0.5833333333333334,1
2743,90188,2.59,2.5545454545454547,2.513333333333333,4,23,20,1.15,0.6388888888888888,7
2744,90190A,2.961428571428572,2.96,2.911,9,44,31,1.4193548387096775,1.2222222222222223,1
2745,90190B,2.9500000000000006,2.9516666666666667,2.918333333333333,7,45,15,3.0,1.25,1
2746,90190C,2.96,2.9564285714285714,2.907142857142857,11,55,36,1.5277777777777777,1.5277777777777777,1
2747,90192,5.075,5.04551724137931,4.966666666666667,11,94,53,1.7735849056603774,2.611111111111111,1
2748,90194,4.25,4.2457142857142856,4.233333333333333,15,32,21,1.5238095238095235,0.8888888888888888,1
2749,90197B,5.2,5.076,4.986400000000001,3,64,51,1.2549019607843137,1.7777777777777777,1
2750,90198A,4.33,4.248222222222223,4.184722222222223,22,144,84,1.7142857142857142,4.0,1
2751,90198B,4.33,4.247857142857143,4.2125,23,104,49,2.122448979591837,2.888888888888889,1
2752,90199A,6.35,6.353636363636364,6.29,10,22,16,1.375,0.6111111111111112,1
2753,90199B,6.425,6.364761904761904,6.25,13,36,31,1.1612903225806452,1.0,1
2754,90199C,6.35,6.35,6.31,25,49,30,1.6333333333333333,1.3611111111111112,1
2755,90199D,6.35,6.356,6.254,10,22,16,1.375,0.6111111111111112,1
2756,90200A,4.306,4.247755102040816,4.182250000000001,33,177,99,1.7878787878787878,4.916666666666667,1
2757,90200B,4.29,4.2465789473684215,4.19725,29,183,84,2.1785714285714284,5.083333333333333,1
2758,90200C,4.3,4.247051282051282,3.8942857142857146,33,210,99,2.121212121212121,5.833333333333333,1
2759,90200D,4.299230769230769,4.248472222222222,4.176923076923077,42,327,150,2.18,9.083333333333334,1
2760,90200E,4.282,4.24734693877551,4.176756756756757,37,209,91,2.2967032967032965,5.805555555555555,1
2761,90201A,2.99,2.9624,2.92037037037037,17,130,54,2.4074074074074074,3.611111111111111,7
2762,90201B,3.03,2.959655172413793,2.9294736842105267,15,154,54,2.851851851851852,4.277777777777778,7
2763,90201C,3.03,2.9596,2.9330000000000003,17,119,46,2.5869565217391304,3.305555555555556,7
2764,90201D,3.03,2.96,2.917586206896552,13,133,57,2.333333333333333,3.6944444444444446,7
2765,90202B,3.03,2.9575,2.91,4,24,16,1.5,0.6666666666666666,7
2766,90202C,3.03,2.958333333333333,2.922,5,31,25,1.24,0.8611111111111112,7
2767,90202D,3.03,2.9630769230769234,2.91,6,48,24,2.0,1.3333333333333333,7
2768,90203,7.655,7.26551724137931,,19,72,35,2.057142857142857,2.0,1
2769,90204,3.438,3.388823529411765,3.3346666666666662,10,50,37,1.351351351351351,1.3888888888888888,1
2770,90205A,1.72,1.6900000000000002,1.656153846153846,7,38,22,1.7272727272727273,1.0555555555555556,1
2771,90205C,1.72,1.6842857142857142,1.6528571428571428,5,42,23,1.826086956521739,1.1666666666666667,1
2772,90206A,4.95,5.02,4.967142857142858,6,16,12,1.3333333333333333,0.4444444444444444,1
2773,90206C,5.2,5.085,4.980357142857144,10,80,57,1.4035087719298245,2.2222222222222223,1
2774,90208,2.582,2.5444827586206893,2.492424242424242,10,123,67,1.835820895522388,3.4166666666666665,7
2775,90209A,2.1,2.1,2.1,6,25,6,4.166666666666667,0.6944444444444444,1
2776,90209B,2.16,2.112325581395349,2.0367391304347824,10,189,94,2.0106382978723403,5.25,1
2777,90209C,2.125714285714286,2.113142857142857,1.8963636363636365,16,163,64,2.546875,4.527777777777778,1
2778,90210A,2.9500000000000006,2.458181818181818,2.914285714285714,13,88,21,4.190476190476191,2.4444444444444446,3
2779,90210B,2.9766666666666666,2.836666666666667,1.65,16,102,24,4.25,2.833333333333333,3
2780,90210C,2.95,2.612,2.3714285714285714,9,58,13,4.461538461538462,1.6111111111111112,3
2781,90210D,3.01,2.599285714285714,1.95,10,82,22,3.727272727272727,2.2777777777777777,3
2782,90211A,6.07,5.951538461538462,5.898000000000001,6,28,21,1.3333333333333333,0.7777777777777778,1
2783,90211B,6.04,5.943157894736842,5.863333333333333,9,35,26,1.3461538461538465,0.9722222222222222,1
2784,90212B,3.9,3.7942857142857145,3.735,8,37,28,1.3214285714285714,1.0277777777777777,1
2785,90212C,3.75,3.0,3.75,6,25,8,3.125,0.6944444444444444,1
2786,90214A,1.415,1.1548888888888889,0.9092156862745098,27,213,104,2.048076923076923,5.916666666666667,1
2787,90214B,1.25,1.17875,0.8011111111111111,13,75,40,1.875,2.083333333333333,1
2788,90214C,1.25,1.121891891891892,0.8123999999999999,21,165,69,2.391304347826087,4.583333333333333,1
2789,90214D,1.25,1.2176190476190476,0.8537037037037037,11,100,50,2.0,2.7777777777777777,1
2790,90214E,1.25,1.18609756097561,0.8508695652173913,25,142,67,2.1194029850746268,3.9444444444444446,1
2791,90214F,1.25,1.1409090909090909,0.7469230769230768,11,44,27,1.6296296296296295,1.2222222222222223,1
2792,90214G,1.25,1.2557142857142858,0.833076923076923,13,100,48,2.083333333333333,2.7777777777777777,1
2793,90214H,1.25,1.042,0.856086956521739,14,83,53,1.5660377358490567,2.305555555555556,1
2794,90214I,1.6900000000000002,1.1685714285714286,0.764,10,62,27,2.2962962962962963,1.7222222222222223,1
2795,90214J,1.514,1.1163636363636362,0.8388235294117647,19,157,88,1.7840909090909092,4.361111111111111,1
2796,90214K,1.4385714285714286,1.2634883720930232,0.8736363636363635,23,154,83,1.855421686746988,4.277777777777778,1
2797,90214L,1.4385714285714286,1.112068965517241,0.8368749999999999,20,176,68,2.588235294117647,4.888888888888889,1
2798,90214M,1.514,1.1880555555555554,0.8447826086956521,19,138,64,2.15625,3.8333333333333335,1
2799,90214N,1.25,1.2352631578947368,0.8404761904761904,11,78,43,1.813953488372093,2.1666666666666665,1
2800,90214O,1.25,1.1833333333333331,0.695,11,36,18,2.0,1.0,1
2801,90214P,1.25,1.17875,0.8038461538461538,13,77,33,2.333333333333333,2.138888888888889,1
2802,90214R,1.58,1.2412,0.8204761904761905,15,91,50,1.82,2.5277777777777777,1
2803,90214S,1.37,1.1385714285714286,0.7948484848484849,26,184,86,2.13953488372093,5.111111111111111,1
2804,90214T,1.25,1.288333333333333,0.776,9,57,24,2.375,1.5833333333333333,1
2805,90214Z,1.25,0.97,0.7528571428571428,5,31,18,1.7222222222222223,0.8611111111111112,1
2806,DCGS0003,2.57,2.51,2.46,1,13,13,1.0,0.3611111111111111,1
2807,DCGS0044,2.57,,,1,1,1,1.0,0.0277777777777777,8
2808,DCGS0058,0.83,0.7865,,1,43,31,1.3870967741935485,1.1944444444444444,1
2809,DCGS0066N,0.0,,,1,2,2,1.0,0.0555555555555555,1
2810,DCGS0072,5.17,,,1,4,3,1.3333333333333333,0.1111111111111111,8
2811,DOT,1.715,5.42625,2.8654545454545453,1,29,29,1.0,0.8055555555555556,4
2812,M,2.03,1.962624584717608,1.5392215568862275,324,2175,442,4.920814479638009,60.41666666666666,1
2813,POST,4.316666666666666,3.0165,3.083142857142857,28,74,58,1.2758620689655171,2.055555555555556,1
2814,TEST001,4.5,3.2142857142857144,,4,60,11,5.454545454545454,1.6666666666666667,1
2815,TEST002,0.5,,,2,2,2,1.0,0.0555555555555555,1
2816,gift_0001_80,0.0,0.0,,1,12,2,6.0,0.3333333333333333,1
2817,10124A,,0.42,0.42,18,58,18,3.2222222222222223,1.6111111111111112,6
2818,10124G,,0.48,0.42,9,33,10,3.3,0.9166666666666666,8
2819,15058A,,6.653620689655173,7.658653846153846,76,445,109,4.08256880733945,12.36111111111111,4
2820,15058B,,7.187924528301887,7.86219512195122,66,319,94,3.393617021276596,8.86111111111111,4
2821,15058C,,6.85,6.432758620689656,55,353,69,5.115942028985507,9.805555555555555,8
2822,16008,,0.25,0.1349999999999999,55,1125,68,16.544117647058822,31.25,1
2823,16010,,0.12,0.12,4,32,4,8.0,0.8888888888888888,8
2824,16033,,0.12,,1,1,1,1.0,0.0277777777777777,6
2825,16044,,0.42,,1,1,1,1.0,0.0277777777777777,6
2826,16045,,0.12,,1,12,2,6.0,0.3333333333333333,6
2827,16050,,0.45,,3,51,6,8.5,1.4166666666666667,6
2828,16053,,0.21,,1,15,2,7.5,0.4166666666666667,6
2829,16054,,0.42,0.12,8,22,11,2.0,0.6111111111111112,6
2830,16151A,,3.75,1.25,4,9,4,2.25,0.25,7
2831,16156L,,0.42,0.42,32,850,34,25.0,23.61111111111111,8
2832,16161G,,0.1,0.1,27,725,29,25.0,20.13888888888889,3
2833,16162M,,0.42,0.42,11,88,13,6.769230769230769,2.4444444444444446,3
2834,16169A,,0.42,,1,25,1,25.0,0.6944444444444444,1
2835,16206B,,1.23,1.25,14,96,16,6.0,2.6666666666666665,1
2836,16245A,,1.25,,7,11,7,1.5714285714285714,0.3055555555555556,8
2837,16248B,,1.25,1.09375,12,35,12,2.9166666666666665,0.9722222222222222,1
2838,16254,,1.2795652173913044,1.3088235294117647,17,77,39,1.9743589743589745,2.138888888888889,6
2839,16259,,0.21,0.08,12,161,12,13.416666666666666,4.472222222222222,8
2840,17011B,,1.2,,2,19,2,9.5,0.5277777777777778,13
2841,17011F,,2.8,0.94,14,145,18,8.055555555555555,4.027777777777778,13
2842,17012C,,2.775151515151515,1.737142857142857,47,376,110,3.418181818181818,10.444444444444445,13
2843,17012D,,2.556538461538461,1.7685555555555554,42,520,116,4.482758620689655,14.444444444444445,13
2844,17012F,,2.4639999999999995,1.7333333333333332,38,504,107,4.710280373831775,14.0,13
2845,17014D,,2.505,,3,7,5,1.4,0.1944444444444444,13
2846,17014E,,1.65,,4,6,5,1.2,0.1666666666666666,13
2847,17014F,,1.2374999999999998,,4,12,4,3.0,0.3333333333333333,13
2848,17021,,0.3,0.3,32,504,45,11.2,14.0,1
2849,17038,,0.7223076923076923,0.6677777777777778,7,69,31,2.225806451612903,1.9166666666666667,1
2850,17084A,,0.21,0.21,14,392,17,23.058823529411764,10.88888888888889,1
2851,17084R,,0.21,,1,5,1,5.0,0.1388888888888889,1
2852,17174,,0.42,0.42,7,36,7,5.142857142857143,1.0,1
2853,18097A,,2.55,2.55,10,17,12,1.4166666666666667,0.4722222222222222,2
2854,20698,,2.480769230769231,2.55,19,47,21,2.238095238095238,1.3055555555555556,1
2855,20747,,0.0,,1,37,5,7.4,1.0277777777777777,1
2856,20784,,0.0,,1,6,2,3.0,0.1666666666666666,3
2857,20785,,0.0,,1,1,1,1.0,0.0277777777777777,3
2858,20786,,0.0,,1,6,2,3.0,0.1666666666666666,3
2859,20787,,0.0,,1,7,2,3.5,0.1944444444444444,3
2860,20791,,0.0,,1,2,1,2.0,0.0555555555555555,1
2861,20794,,3.313913043478261,3.5561538461538458,27,212,48,4.416666666666667,5.888888888888889,1
2862,20800,,4.46,,2,13,4,3.25,0.3611111111111111,1
2863,20801,,3.44025641025641,1.6576470588235297,58,746,103,7.242718446601942,20.72222222222222,1
2864,20816,,6.75,1.95,5,24,7,3.4285714285714284,0.6666666666666666,7
2865,20821,,4.125,4.242857142857143,11,38,13,2.923076923076923,1.0555555555555556,1
2866,20822,,4.65,,1,2,1,2.0,0.0555555555555555,1
2867,20825,,3.75,,4,24,4,6.0,0.6666666666666666,1
2868,20826,,2.0483333333333333,1.255,7,55,8,6.875,1.5277777777777777,6
2869,20827,,2.034,0.39,4,53,6,8.833333333333334,1.4722222222222223,6
2870,20835,,0.85,0.83,8,78,8,9.75,2.1666666666666665,1
