Customer ID,TotItem,avgSpent,Nsessions,TotSpent,Max,Min,DistinctItem,MaxItem,MinItem,avgSpentItem,avgSpentMonth
15366.0,1305,26.36333333333333,6,158.18,39.95,18.74,60,464,61,217.5,13.18166666666667
15367.0,1431,46.615,6,279.69,78.45,10.19,105,342,36,238.5,23.3075
15368.0,4,15.9,1,15.9,15.9,15.9,2,4,4,4.0,1.325
15369.0,376,11.15,3,33.45,28.35,1.45,15,292,24,125.33333333333333,2.7874999999999996
15370.0,555,112.12,1,112.12,112.12,112.12,46,555,555,555.0,9.343333333333334
15371.0,12,4.95,1,4.95,4.95,4.95,1,12,12,12.0,0.41250000000000003
15372.0,168,10.478,5,52.39,18.55,7.6400000000000015,5,72,12,33.6,4.365833333333334
15373.0,241,29.042857142857148,7,203.3,51.9,15.15,42,68,7,34.42857142857143,16.941666666666666
15374.0,56,4.5699999999999985,1,4.5699999999999985,4.5699999999999985,4.5699999999999985,4,56,56,56.0,0.3808333333333333
15375.0,36,6.59,1,6.59,6.59,6.59,5,36,36,36.0,0.5491666666666667
15377.0,207,19.05,4,76.2,25.75,8.9,12,80,15,51.75,6.3500000000000005
15378.0,130,11.35,2,22.7,11.7,11.0,8,70,60,65.0,1.8916666666666666
15379.0,1284,127.325,2,254.65,137.98,116.67,109,684,600,642.0,21.220833333333346
15380.0,48,2.91,3,8.73,3.39,1.95,2,18,12,16.0,0.7275
15381.0,189,10.265,2,20.53,20.11,0.42,9,164,25,94.5,1.7108333333333337
15382.0,3510,119.928,5,599.64,207.84,37.69,174,1361,178,702.0,49.96999999999998
15384.0,1287,52.17333333333334,3,156.52,94.59,23.81,70,708,248,429.0,13.043333333333335
15385.0,67,6.285,2,12.57,6.300000000000002,6.27,6,55,12,33.5,1.0475
15387.0,333,34.35,1,34.35,34.35,34.35,19,333,333,333.0,2.862500000000001
15390.0,894,73.755,2,147.51,80.12,67.39,77,671,223,447.0,12.292499999999997
15391.0,28,30.1,1,30.1,30.1,30.1,6,28,28,28.0,2.5083333333333333
15392.0,900,36.7875,4,147.15,56.87000000000001,20.99,47,270,125,225.0,12.262500000000001
15393.0,151,30.915000000000006,2,61.83,34.84,26.99,18,76,75,75.5,5.1525
15394.0,1354,51.118571428571435,7,357.83,84.89,26.79,93,236,142,193.42857142857142,29.81916666666667
15400.0,157,9.5,2,19.0,15.65,3.35,7,85,72,78.5,1.5833333333333333
15401.0,89,14.675,2,29.35,20.55,8.8,11,73,16,44.5,2.4458333333333333
15402.0,653,47.9225,4,191.69,77.11,21.65,50,336,80,163.25,15.974166666666669
15403.0,24,0.85,1,0.85,0.85,0.85,1,24,24,24.0,0.07083333333333333
15404.0,200,17.06,1,17.06,17.06,17.06,13,200,200,200.0,1.4216666666666666
15405.0,153,70.47,1,70.47,70.47,70.47,20,153,153,153.0,5.872500000000001
15406.0,292,65.535,2,131.07,130.12,0.95,65,291,1,146.0,10.9225
15410.0,362,43.0,2,86.0,67.25,18.75,26,229,133,181.0,7.166666666666667
15413.0,10,1.65,1,1.65,1.65,1.65,1,10,10,10.0,0.13749999999999998
15416.0,275,36.9,2,73.8,57.83,15.97,31,173,102,137.5,6.150000000000001
15418.0,263,66.615,2,133.23,102.99,30.24,63,158,105,131.5,11.102500000000004
15420.0,492,11.3525,4,45.41,17.07,7.6,36,132,114,123.0,3.7841666666666662
15421.0,1270,108.9,5,544.5,210.26,41.24,152,407,107,254.0,45.375
15422.0,470,59.74800000000001,5,298.74,103.57,9.3,72,164,26,94.0,24.895
15423.0,58,12.685,2,25.37,23.3,2.07,8,34,24,29.0,2.1141666666666667
15424.0,319,11.91,1,11.91,11.91,11.91,16,319,319,319.0,0.9924999999999998
15425.0,914,77.4875,4,309.95,159.07,10.8,105,353,44,228.5,25.82916666666667
15426.0,527,101.626,5,508.13,202.34,10.2,195,240,2,105.4,42.34416666666666
15428.0,163,43.77,2,87.54,49.65,37.89,22,113,50,81.5,7.295000000000001
15430.0,281,44.97500000000001,2,89.95,72.60000000000002,17.35,31,261,20,140.5,7.495833333333337
15432.0,21,16.34,1,16.34,16.34,16.34,4,21,21,21.0,1.3616666666666666
15434.0,772,39.76,6,238.56,105.05,8.4,58,397,52,128.66666666666666,19.880000000000006
15437.0,98,40.91,1,40.91,40.91,40.91,12,98,98,98.0,3.409166666666667
15439.0,471,42.45,3,127.35,56.5,29.25,45,277,92,157.0,10.612500000000002
15441.0,368,79.35,2,158.70000000000005,89.2,69.5,34,264,104,184.0,13.225000000000003
15443.0,1047,87.97,7,615.79,138.24,0.85,204,269,24,149.57142857142858,51.31583333333334
15445.0,55,18.5,1,18.5,18.5,18.5,7,55,55,55.0,1.5416666666666667
15446.0,155,79.44,2,158.88,103.64,55.24,68,84,71,77.5,13.240000000000004
15447.0,140,15.795,4,63.18,24.38,11.7,18,41,26,35.0,5.265
15448.0,205,41.79,1,41.79,41.79,41.79,19,205,205,205.0,3.4825000000000004
15451.0,72,75.85499999999998,2,151.71,82.6,69.11,53,42,30,36.0,12.642500000000004
15452.0,743,106.93,3,320.79,273.25,22.59,123,528,92,247.66666666666666,26.732499999999977
15454.0,142,47.73,2,95.46,58.6,36.86,34,84,58,71.0,7.955000000000001
15456.0,935,45.38833333333333,6,272.33,78.61,29.68,89,230,53,155.83333333333334,22.69416666666667
15458.0,144,8.7,1,8.7,8.7,8.7,6,144,144,144.0,0.7250000000000001
15459.0,72,4.8100000000000005,2,9.62,6.67,2.95,5,60,12,36.0,0.8016666666666667
15460.0,104,130.34,1,130.34,130.34,130.34,50,104,104,104.0,10.86166666666667
15462.0,320,52.1,1,52.1,52.1,52.1,28,320,320,320.0,4.341666666666667
15465.0,804,35.692,15,535.38,151.11,10.05,63,160,7,53.6,44.615
15466.0,287,116.635,2,233.27,137.07,96.2,100,214,73,143.5,19.43916666666667
15468.0,579,101.72,1,101.72,101.72,101.72,49,579,579,579.0,8.476666666666665
15469.0,130,55.15,1,55.15,55.15,55.15,17,130,130,130.0,4.595833333333334
15470.0,20,0.42,1,0.42,0.42,0.42,1,20,20,20.0,0.034999999999999996
15471.0,284,84.49000000000002,2,168.98,122.93,46.05,64,231,53,142.0,14.081666666666669
15473.0,24,2.95,1,2.95,2.95,2.95,1,24,24,24.0,0.24583333333333335
15474.0,53,49.37,1,49.37,49.37,49.37,17,53,53,53.0,4.114166666666667
15476.0,711,39.19000000000001,4,156.76,87.76,2.1,56,467,6,177.75,13.063333333333334
15478.0,183,36.86,1,36.86,36.86,36.86,19,183,183,183.0,3.071666666666667
15480.0,1234,211.605,2,423.21,301.47,121.74,147,921,313,617.0,35.26749999999999
15481.0,316,30.7,1,30.7,30.7,30.7,15,316,316,316.0,2.558333333333333
15482.0,286,14.308333333333332,6,85.85,38.05,1.55,26,103,12,47.666666666666664,7.154166666666668
15483.0,513,46.04,6,276.24,78.81,4.5,145,154,12,85.5,23.02
15484.0,177,37.37,1,37.37,37.37,37.37,16,177,177,177.0,3.1141666666666663
15485.0,471,28.77,3,86.31,42.94,6.32,22,251,104,157.0,7.1925
15487.0,144,34.47,1,34.47,34.47,34.47,14,144,144,144.0,2.8725
15488.0,90,5.8966666666666665,3,17.689999999999994,8.85,4.199999999999998,7,42,18,30.0,1.4741666666666664
15489.0,587,27.412,5,137.06,37.0,19.55,37,204,51,117.4,11.421666666666667
15490.0,82,81.4,1,81.4,81.4,81.4,22,82,82,82.0,6.783333333333335
15493.0,614,265.1275,4,1060.51,401.14,167.68,184,311,85,153.5,88.37583333333332
15494.0,785,158.565,2,317.13,251.1,66.03,162,725,60,392.5,26.42749999999999
15495.0,192,29.4,1,29.4,29.4,29.4,19,192,192,192.0,2.4499999999999997
15496.0,96,32.59,1,32.59,32.59,32.59,20,96,96,96.0,2.7158333333333338
15497.0,1692,47.06666666666666,6,282.4,81.32000000000002,2.55,48,556,24,282.0,23.53333333333333
15498.0,3849,51.16944444444446,18,921.05,134.65,4.95,266,515,12,213.83333333333334,76.75416666666666
15501.0,199,84.145,2,168.29,103.44,64.85,59,154,45,99.5,14.024166666666668
15502.0,1013,69.446,5,347.23,215.56,11.9,90,596,8,202.6,28.935833333333335
15503.0,68,119.22,1,119.22,119.22,119.22,64,68,68,68.0,9.935
15504.0,104,52.92333333333334,3,158.77,79.59,25.94,31,47,16,34.666666666666664,13.230833333333331
15506.0,691,61.21666666666667,3,183.65,84.03,46.41,76,310,74,230.33333333333334,15.304166666666665
15509.0,55,78.34,1,78.34,78.34,78.34,23,55,55,55.0,6.528333333333335
15512.0,112,34.730000000000004,2,69.46,57.46,12.0,25,56,56,56.0,5.788333333333334
15513.0,2688,44.658,15,669.87,98.45,9.8,122,409,40,179.2,55.8225
15514.0,928,38.00571428571429,7,266.04,69.42,13.84,58,247,93,132.57142857142858,22.17
15515.0,35,18.450000000000006,1,18.450000000000006,18.450000000000006,18.450000000000006,5,35,35,35.0,1.5374999999999999
15518.0,1183,66.595,6,399.57,91.63,44.4,146,323,130,197.16666666666666,33.29750000000001
15519.0,116,54.595,2,109.19,76.85,32.34,34,63,53,58.0,9.099166666666667
15521.0,2015,47.66,8,381.28,75.25,6.45,100,471,1,251.875,31.773333333333337
15523.0,733,15.504444444444447,9,139.54,39.2,2.8,35,140,27,81.44444444444444,11.628333333333332
15524.0,12,1.25,1,1.25,1.25,1.25,1,12,12,12.0,0.10416666666666667
15525.0,245,59.99500000000001,2,119.99,89.76,30.23,60,140,105,122.5,9.99916666666667
15527.0,960,31.85857142857143,14,446.02,77.65,2.55,110,147,1,68.57142857142857,37.16833333333333
15529.0,973,81.50333333333333,3,244.51,212.92,2.8,131,779,20,324.3333333333333,20.37583333333332
15530.0,269,39.71,1,39.71,39.71,39.71,27,269,269,269.0,3.3091666666666675
15532.0,783,180.01999999999995,7,1260.14,279.93,118.92,279,179,49,111.85714285714286,105.01166666666664
15535.0,171,96.215,2,192.43,101.84,90.59,46,91,80,85.5,16.03583333333334
15536.0,206,22.94,1,22.94,22.94,22.94,15,206,206,206.0,1.9116666666666664
15540.0,208,22.24,1,22.24,22.24,22.24,15,208,208,208.0,1.8533333333333337
15542.0,211,199.41,1,199.41,199.41,199.41,94,211,211,211.0,16.61749999999999
15543.0,79,47.52,1,47.52,47.52,47.52,27,79,79,79.0,3.9600000000000004
15544.0,3420,35.11333333333334,12,421.36,69.52,19.9,121,449,161,285.0,35.11333333333334
15545.0,73,74.02,1,74.02,74.02,74.02,29,73,73,73.0,6.168333333333333
15546.0,198,32.7,2,65.4,32.7,32.7,6,99,99,99.0,5.45
15547.0,2795,118.59,12,1423.08,213.98,2.5,326,468,2,232.91666666666666,118.58999999999999
15548.0,60,49.19,1,49.19,49.19,49.19,21,60,60,60.0,4.099166666666667
15549.0,231,26.234,5,131.17,62.82,4.95,38,96,4,46.2,10.930833333333334
15550.0,549,55.405,6,332.43,127.15,3.75,124,166,6,91.5,27.702500000000004
15551.0,565,44.71333333333334,6,268.28000000000003,105.17,5.95,88,209,2,94.16666666666667,22.35666666666667
15552.0,58,35.45,1,35.45,35.45,35.45,12,58,58,58.0,2.954166666666667
15555.0,3375,63.56181818181819,22,1398.36,163.94,2.95,380,335,2,153.4090909090909,116.53000000000003
15558.0,69,52.61,1,52.61,52.61,52.61,19,69,69,69.0,4.384166666666667
15559.0,516,171.1,1,171.1,171.1,171.1,56,516,516,516.0,14.258333333333335
15560.0,72,13.22,2,26.44,20.59,5.85,10,44,28,36.0,2.203333333333333
15561.0,529,21.04,4,84.16,50.44,8.35,33,268,68,132.25,7.013333333333332
15562.0,16,7.59,1,7.59,7.59,7.59,4,16,16,16.0,0.6325
15563.0,1239,70.61,4,282.44,94.56,31.63,123,371,267,309.75,23.536666666666665
15564.0,42,4.4350000000000005,2,8.870000000000003,5.95,2.92,4,36,6,21.0,0.7391666666666667
15566.0,43,16.6,1,16.6,16.6,16.6,7,43,43,43.0,1.3833333333333335
15569.0,240,40.066,5,200.33,88.52,4.57,92,128,9,48.0,16.694166666666668
15570.0,2036,78.858125,16,1261.73,195.87,7.85,293,357,2,127.25,105.14416666666666
15571.0,1790,109.84555555555555,9,988.61,219.69,31.4,372,671,51,198.88888888888889,82.38416666666666
15572.0,710,89.24000000000002,3,267.72,127.56,64.0,99,297,199,236.66666666666666,22.310000000000006
15573.0,156,66.22999999999999,2,132.46,89.16,43.3,59,85,71,78.0,11.038333333333336
15574.0,402,87.134,5,435.67,192.97,3.75,173,150,1,80.4,36.305833333333325
15575.0,6,15.55,1,15.55,15.55,15.55,3,6,6,6.0,1.2958333333333334
15579.0,477,91.35333333333334,3,274.06,147.74,54.98,96,248,78,159.0,22.83833333333334
15580.0,944,58.9775,8,471.82,105.62,14.76,144,184,45,118.0,39.318333333333335
15581.0,1901,43.82899999999999,20,876.58,323.44,0.95,331,983,1,95.05,73.04833333333333
15583.0,55,64.76,1,64.76,64.76,64.76,36,55,55,55.0,5.396666666666666
15584.0,160,134.46,2,268.92,153.27,115.65,88,93,67,80.0,22.409999999999997
15586.0,426,18.28333333333333,3,54.85,37.1,5.9,24,354,24,142.0,4.570833333333333
15587.0,72,3.39,3,10.17,3.39,3.39,2,24,24,24.0,0.8475
15588.0,72,15.65,1,15.65,15.65,15.65,3,72,72,72.0,1.3041666666666667
15590.0,788,36.361999999999995,5,181.81,70.5,7.54,70,346,46,157.6,15.150833333333333
15591.0,58,10.65,3,31.950000000000006,18.55,2.55,6,24,14,19.333333333333332,2.6625
15595.0,48,2.7,1,2.7,2.7,2.7,2,48,48,48.0,0.225
15596.0,791,51.238,5,256.19,95.55,17.85,59,250,9,158.2,21.349166666666665
15597.0,114,48.5,1,48.5,48.5,48.5,15,114,114,114.0,4.041666666666668
15598.0,243,33.08,1,33.08,33.08,33.08,21,243,243,243.0,2.7566666666666673
15599.0,344,62.69,1,62.69,62.69,62.69,30,344,344,344.0,5.224166666666669
15600.0,608,39.405,4,157.62,51.1,23.25,47,183,118,152.0,13.135
15601.0,4643,61.836000000000006,15,927.54,174.84,21.48,130,611,178,309.53333333333336,77.29500000000003
15602.0,662,22.754285714285718,7,159.28,45.75,7.9,32,230,9,94.57142857142857,13.273333333333335
15603.0,32,2.5,1,2.5,2.5,2.5,2,32,32,32.0,0.20833333333333334
15605.0,270,36.014,5,180.07,58.2,20.85,36,71,42,54.0,15.005833333333335
15606.0,661,28.098750000000006,8,224.79,46.7,11.0,42,132,59,82.625,18.7325
15607.0,1051,25.09625,8,200.77,61.71,2.5,77,283,22,131.375,16.730833333333333
15608.0,509,74.58,1,74.58,74.58,74.58,42,509,509,509.0,6.2150000000000025
15611.0,179,14.540833333333332,12,174.49,48.5,4.65,21,50,4,14.916666666666666,14.540833333333333
15613.0,314,25.44,1,25.44,25.44,25.44,23,314,314,314.0,2.1200000000000006
15614.0,688,42.8,4,171.2,65.8,16.25,53,282,84,172.0,14.266666666666667
15615.0,5189,37.325,24,895.8,108.55,2.95,171,526,3,216.20833333333334,74.65
15616.0,132,29.44,1,29.44,29.44,29.44,10,132,132,132.0,2.4533333333333336
15617.0,296,35.083333333333336,3,105.25,65.2,11.75,33,173,30,98.66666666666667,8.770833333333334
15620.0,641,49.275,2,98.55,49.92,48.63,54,394,247,320.5,8.2125
15622.0,2189,59.6275,8,477.02,164.34,2.55,174,947,6,273.625,39.751666666666665
15623.0,626,48.6,6,291.6,83.82000000000002,19.8,65,135,53,104.33333333333333,24.3
15625.0,1328,27.182,5,135.91,67.08,0.85,72,421,24,265.6,11.325833333333335
15626.0,336,50.05,1,50.05,50.05,50.05,30,336,336,336.0,4.170833333333333
15627.0,296,18.78,2,37.56,21.44,16.12,23,156,140,148.0,3.1300000000000003
15628.0,1481,43.0325,8,344.26,65.82000000000001,27.87,77,250,142,185.125,28.688333333333336
15629.0,738,43.6625,4,174.65,87.37,0.95,30,378,24,184.5,14.554166666666669
15630.0,187,45.0,1,45.0,45.0,45.0,20,187,187,187.0,3.7500000000000004
15631.0,403,77.11,1,77.11,77.11,77.11,35,403,403,403.0,6.425833333333334
15633.0,1401,39.06363636363636,11,429.7,95.1,20.2,70,267,79,127.36363636363636,35.80833333333333
15634.0,128,68.10000000000001,1,68.10000000000001,68.10000000000001,68.10000000000001,19,128,128,128.0,5.675000000000001
15636.0,273,53.625,2,107.25,67.02,40.23,25,139,134,136.5,8.937500000000002
15637.0,120,13.75,3,41.25,27.950000000000006,6.35,14,56,8,40.0,3.4375
15638.0,121,6.585,4,26.34,13.3,2.95,7,61,12,30.25,2.195
15639.0,520,33.92,2,67.84,48.08,19.76,37,283,237,260.0,5.653333333333333
15640.0,3515,41.31,16,660.96,112.69,1.95,147,447,10,219.6875,55.080000000000005
15641.0,1653,41.36142857142857,7,289.53,64.43,16.6,125,378,122,236.14285714285714,24.12750000000001
15645.0,105,22.790000000000006,2,45.58,42.63,2.95,13,99,6,52.5,3.7983333333333342
15646.0,569,19.686666666666667,3,59.06,26.3,9.74,46,300,123,189.66666666666666,4.921666666666668
15647.0,124,18.6,1,18.6,18.6,18.6,11,124,124,124.0,1.55
15649.0,100,37.25,1,37.25,37.25,37.25,7,100,100,100.0,3.1041666666666674
15650.0,201,63.38,2,126.76,97.51,29.25,29,153,48,100.5,10.563333333333334
15651.0,344,27.445,2,54.89,30.1,24.79,27,186,158,172.0,4.574166666666667
15652.0,286,42.73,4,170.92,68.85000000000001,15.5,64,125,28,71.5,14.243333333333334
15658.0,296,52.82,3,158.46,76.51,40.9,37,142,53,98.66666666666667,13.205000000000004
15659.0,50,29.315,2,58.63,37.3,21.33,8,34,16,25.0,4.885833333333333
15660.0,730,17.30142857142857,7,121.11,27.7,4.47,42,176,28,104.28571428571429,10.0925
15661.0,333,15.563333333333333,6,93.38,68.95,0.55,24,149,12,55.5,7.781666666666667
15662.0,75,16.77,1,16.77,16.77,16.77,6,75,75,75.0,1.3975000000000002
15664.0,373,44.64000000000001,3,133.92,65.58,21.05,46,173,46,124.33333333333333,11.160000000000002
15665.0,975,116.90666666666668,3,350.72,124.98,101.84,118,374,263,325.0,29.226666666666677
15666.0,417,59.205,2,118.41,59.55,58.86,59,268,149,208.5,9.8675
15670.0,40,23.9,1,23.9,23.9,23.9,6,40,40,40.0,1.9916666666666665
15673.0,1312,55.048,5,275.24,108.0,23.3,87,542,80,262.4,22.93666666666667
15674.0,1787,74.76,7,523.32,110.92,33.25,165,443,122,255.28571428571428,43.61000000000001
15675.0,97,52.0,1,52.0,52.0,52.0,14,97,97,97.0,4.333333333333333
15677.0,347,40.825,2,81.65,42.5,39.15,29,239,108,173.5,6.804166666666668
15678.0,623,94.69,2,189.38,97.29,92.09,60,327,296,311.5,15.781666666666672
15680.0,1761,43.771428571428565,7,306.4,55.49,37.31,109,330,192,251.57142857142858,25.533333333333335
15681.0,438,10.748888888888885,9,96.74,28.05,2.1,20,150,8,48.666666666666664,8.06166666666667
15682.0,222,26.765,2,53.53,32.76,20.77,25,130,92,111.0,4.460833333333334
15683.0,163,30.54,1,30.54,30.54,30.54,14,163,163,163.0,2.5450000000000004
15684.0,5,4.95,2,9.9,4.95,4.95,1,3,2,2.5,0.8250000000000001
15685.0,34,21.47,1,21.47,21.47,21.47,16,34,34,34.0,1.7891666666666668
15688.0,93,55.42,1,55.42,55.42,55.42,25,93,93,93.0,4.618333333333334
15689.0,174,23.72,2,47.44,31.39,16.05,17,118,56,87.0,3.953333333333333
15691.0,76,8.05,2,16.1,12.35,3.75,4,40,36,38.0,1.3416666666666668
15694.0,629,19.07090909090909,11,209.78,41.7,2.1,36,126,1,57.18181818181818,17.481666666666666
15695.0,256,41.37000000000001,2,82.74,42.74,40.0,28,132,124,128.0,6.8950000000000005
15696.0,345,28.326,5,141.63,45.84,6.45,25,133,1,69.0,11.8025
15697.0,126,37.3,1,37.3,37.3,37.3,13,126,126,126.0,3.108333333333333
15698.0,12,1.25,1,1.25,1.25,1.25,1,12,12,12.0,0.10416666666666667
15702.0,101,64.71,1,64.71,64.71,64.71,28,101,101,101.0,5.392500000000001
15704.0,639,107.285,2,214.57,136.22,78.35000000000002,69,429,210,319.5,17.88083333333333
15708.0,250,91.89333333333332,3,275.68,100.14,81.2,44,87,81,83.33333333333333,22.97333333333334
15709.0,39,29.36,1,29.36,29.36,29.36,14,39,39,39.0,2.4466666666666663
15710.0,502,221.09,1,221.09,221.09,221.09,102,502,502,502.0,18.42416666666666
15711.0,197,37.25,2,74.5,49.25,25.25,24,158,39,98.5,6.208333333333333
15712.0,709,53.55,6,321.3,67.75,44.85,59,174,86,118.16666666666667,26.775000000000006
15713.0,142,29.635,2,59.27,48.82,10.45,17,90,52,71.0,4.939166666666667
15714.0,107,9.946666666666667,3,29.84,23.34,1.55,12,67,20,35.666666666666664,2.4866666666666664
15715.0,244,29.081999999999997,5,145.41,58.9,2.95,32,181,2,48.8,12.117500000000001
15716.0,705,59.2,7,414.4,88.38,41.75,118,141,69,100.71428571428571,34.53333333333334
15717.0,148,10.3375,4,41.35,15.6,5.050000000000002,11,60,28,37.0,3.4458333333333333
15718.0,95,90.92,1,90.92,90.92,90.92,18,95,95,95.0,7.576666666666668
15719.0,2219,111.5725,16,1785.16,172.53,1.65,240,209,2,138.6875,148.76333333333335
15720.0,42,63.46,1,63.46,63.46,63.46,21,42,42,42.0,5.288333333333335
15722.0,568,49.18,5,245.9,69.5,16.39,60,150,46,113.6,20.491666666666667
15723.0,355,72.5375,4,290.15,128.79,35.06,103,122,70,88.75,24.179166666666664
15724.0,44,15.6,1,15.6,15.6,15.6,6,44,44,44.0,1.3
15726.0,119,77.28,1,77.28,77.28,77.28,20,119,119,119.0,6.440000000000001
15727.0,2698,114.09375,8,912.75,276.58,12.75,293,805,59,337.25,76.06249999999999
15728.0,132,24.8,2,49.6,26.0,23.6,10,76,56,66.0,4.133333333333334
15729.0,19,17.1,2,34.2,23.3,10.9,5,13,6,9.5,2.85
15730.0,369,54.555,2,109.11,61.41,47.7,38,194,175,184.5,9.092500000000001
15731.0,122,8.9,1,8.9,8.9,8.9,8,122,122,122.0,0.7416666666666668
15732.0,875,20.823333333333334,9,187.41,43.0,1.65,49,245,6,97.22222222222223,15.6175
15734.0,107,17.675,2,35.35,23.15,12.2,10,69,38,53.5,2.9458333333333333
15735.0,204,27.4,1,27.4,27.4,27.4,17,204,204,204.0,2.2833333333333337
15736.0,824,96.175,2,192.35,173.1,19.25,79,728,96,412.0,16.029166666666665
15738.0,3330,21.6904,25,542.26,37.84,5.199999999999998,62,257,34,133.2,45.18833333333333
15741.0,69,17.845000000000006,2,35.69,28.99,6.7,10,53,16,34.5,2.9741666666666666
15742.0,46,89.07000000000002,1,89.07000000000002,89.07000000000002,89.07000000000002,36,46,46,46.0,7.422500000000002
15747.0,750,44.055,6,264.33,67.89,13.8,76,164,43,125.0,22.027500000000003
15748.0,20,18.0,2,36.0,23.85,12.15,13,12,8,10.0,3.0
15750.0,2253,61.3081,10,613.081,250.38,3.9,198,569,20,225.3,51.090083333333325
15751.0,225,39.11000000000001,7,273.77,83.35000000000002,1.45,51,54,1,32.142857142857146,22.81416666666667
15752.0,874,134.33666666666667,3,403.01,211.23,26.4,169,407,153,291.3333333333333,33.584166666666654
15754.0,1115,46.476000000000006,5,232.38,135.89,1.95,78,670,24,223.0,19.365000000000006
15755.0,2028,44.214,10,442.14,59.2,18.49,158,277,143,202.8,36.845
15757.0,1231,82.75999999999998,4,331.04,140.77,18.45,110,661,43,307.75,27.586666666666673
15759.0,92,9.3175,4,37.27,11.4,7.62,5,28,16,23.0,3.105833333333333
15761.0,21,3.8,1,3.8,3.8,3.8,2,21,21,21.0,0.31666666666666665
15764.0,658,73.89,2,147.78,108.83,38.95,61,496,162,329.0,12.315000000000003
15765.0,328,25.79,1,25.79,25.79,25.79,21,328,328,328.0,2.1491666666666673
15766.0,158,19.55,2,39.1,26.5,12.6,14,84,74,79.0,3.2583333333333333
15768.0,2760,107.00269230769231,26,2782.07,247.87,1.68,284,290,8,106.15384615384616,231.83916666666673
15769.0,12,2.55,1,2.55,2.55,2.55,1,12,12,12.0,0.2125
15770.0,64,70.25,1,70.25,70.25,70.25,15,64,64,64.0,5.854166666666668
15771.0,257,25.866666666666664,3,77.60000000000002,47.1,0.85,23,129,24,85.66666666666667,6.466666666666668
15772.0,104,43.92,1,43.92,43.92,43.92,13,104,104,104.0,3.66
15773.0,99,77.37,1,77.37,77.37,77.37,37,99,99,99.0,6.447500000000001
15774.0,328,52.784000000000006,5,263.92,67.54,25.34,59,88,40,65.6,21.993333333333336
15777.0,168,12.3175,4,49.27,20.77,4.65,11,79,2,42.0,4.105833333333334
15778.0,99,65.9,1,65.9,65.9,65.9,16,99,99,99.0,5.491666666666667
15779.0,17,14.295,2,28.59,18.89,9.7,5,9,8,8.5,2.3825
15780.0,64,47.95,1,47.95,47.95,47.95,11,64,64,64.0,3.9958333333333336
15782.0,188,19.45,1,19.45,19.45,19.45,9,188,188,188.0,1.6208333333333333
15784.0,368,41.895,2,83.79,53.22,30.57,27,228,140,184.0,6.982500000000001
15785.0,1346,16.648000000000003,10,166.48,32.85,1.45,63,234,4,134.6,13.873333333333335
15786.0,1981,184.46,2,368.92,189.73,179.19,142,1078,903,990.5,30.743333333333325
15788.0,111,29.61,1,29.61,29.61,29.61,11,111,111,111.0,2.4675000000000002
15789.0,1454,32.945,6,197.67,65.87,2.7,86,353,24,242.33333333333334,16.4725
15791.0,1020,62.43666666666667,3,187.31,94.77,33.92,71,459,180,340.0,15.609166666666672
15792.0,558,69.31,2,138.62,78.9,59.72,56,296,262,279.0,11.551666666666668
15793.0,34,2.825,4,11.3,4.95,1.45,4,12,6,8.5,0.9416666666666665
15795.0,780,32.478571428571435,7,227.35,58.56,19.12,72,268,51,111.42857142857143,18.945833333333336
15796.0,811,40.225555555555566,9,362.03,58.43,17.64,92,206,23,90.11111111111111,30.169166666666673
15798.0,908,55.83000000000001,3,167.49,69.23,39.24,70,534,134,302.6666666666667,13.957500000000003
15799.0,317,105.06,1,105.06,105.06,105.06,50,317,317,317.0,8.755000000000003
15800.0,198,43.51000000000001,5,217.55,99.42,7.2,92,99,2,39.6,18.129166666666674
15803.0,552,35.406666666666666,3,106.22,58.6,16.09,35,264,112,184.0,8.851666666666668
15805.0,2424,36.48384615384615,13,474.29,85.38,7.6,154,413,16,186.46153846153845,39.52416666666667
15807.0,476,45.92,2,91.84,59.79,32.05,36,368,108,238.0,7.653333333333336
15808.0,4626,89.90941176470587,17,1528.46,169.58,8.3,279,543,17,272.11764705882354,127.37166666666667
15809.0,249,21.82,2,43.64,25.14,18.5,18,175,74,124.5,3.6366666666666667
15810.0,732,46.6425,4,186.57,64.73,24.14,48,244,138,183.0,15.5475
15811.0,768,130.28,3,390.84,316.24,15.5,112,645,28,256.0,32.57
15812.0,293,11.69,6,70.14,25.2,0.65,25,76,24,48.833333333333336,5.8450000000000015
15814.0,279,29.82,2,59.64,41.59,18.05,20,189,90,139.5,4.97
15816.0,51,11.85,2,23.7,22.05,1.65,10,33,18,25.5,1.9749999999999999
15817.0,1458,110.77,3,332.31,146.89,62.17,121,681,375,486.0,27.6925
15818.0,84,18.0,1,18.0,18.0,18.0,9,84,84,84.0,1.5
15819.0,1401,39.765,6,238.59,70.86,7.05,106,388,72,233.5,19.882500000000004
15822.0,319,20.8975,4,83.59,54.2,5.2,24,154,30,79.75,6.965833333333333
15824.0,334,32.41,2,64.82,41.9,22.92,20,238,96,167.0,5.401666666666667
15826.0,418,94.97,1,94.97,94.97,94.97,39,418,418,418.0,7.914166666666667
15827.0,860,11.488,15,172.32,27.0,1.45,56,132,2,57.333333333333336,14.36
15828.0,353,219.34,1,219.34,219.34,219.34,64,353,353,353.0,18.278333333333325
15834.0,836,81.66333333333334,3,244.99,160.27,19.85,95,636,7,278.6666666666667,20.41583333333333
